# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth
7.807219511795902633e+01,6.834348902934520709e+01,4.740000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.500720000000000027e+02,4.529199999999999449e+01,nan
7.807217689107145020e+01,6.834358458032480144e+01,4.750000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.500720000000000027e+02,4.596799999999999642e+01,nan
7.807215902341707192e+01,6.834368165733630462e+01,4.760000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.500720000000000027e+02,4.664400000000000546e+01,nan
7.807214177519136911e+01,6.834378138746187403e+01,4.770000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807212286630586107e+01,6.834387375473947657e+01,4.780000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807210572308511587e+01,6.834397390723954402e+01,4.790000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807208856421496534e+01,6.834407399684920392e+01,4.800000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807207232249136553e+01,6.834417743069471385e+01,4.810000000000000000e+02,6.638319999999999936e+02,4.421039999999999850e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807205679067922688e+01,6.834428340487292530e+01,4.820000000000000000e+02,6.638319999999999936e+02,4.427799999999999727e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807203892598853656e+01,6.834438056174906251e+01,4.830000000000000000e+02,6.638319999999999936e+02,4.427799999999999727e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807202099151059826e+01,6.834447740497301993e+01,4.840000000000000000e+02,6.638319999999999936e+02,4.427799999999999727e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807200056390162501e+01,6.834456062367192430e+01,4.850000000000000000e+02,6.645079999999999245e+02,4.427799999999999727e+02,2.703999999999999773e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807198167950930667e+01,6.834465008959197974e+01,4.860000000000000000e+02,6.645079999999999245e+02,4.427799999999999727e+02,2.710759999999999650e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807196617766251734e+01,6.834475631536182050e+01,4.870000000000000000e+02,6.645079999999999245e+02,4.434559999999999604e+02,2.710759999999999650e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807194859862643455e+01,6.834485391133127052e+01,4.880000000000000000e+02,6.645079999999999245e+02,4.434559999999999604e+02,2.717520000000000095e+02,1.507479999999999905e+02,4.529199999999999449e+01,nan
7.807192927137982963e+01,6.834494427821812224e+01,4.890000000000000000e+02,6.645079999999999245e+02,4.434559999999999604e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.529199999999999449e+01,nan
7.807191020094039402e+01,6.834503591539463230e+01,4.900000000000000000e+02,6.651839999999999691e+02,4.434559999999999604e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807189330406470162e+01,6.834513679405880282e+01,4.910000000000000000e+02,6.651839999999999691e+02,4.441320000000000050e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807187693688675267e+01,6.834523993318074986e+01,4.920000000000000000e+02,6.651839999999999691e+02,4.441320000000000050e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807185957438468904e+01,6.834533919587551054e+01,4.930000000000000000e+02,6.658600000000000136e+02,4.441320000000000050e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.664400000000000546e+01,nan
7.807184229609370618e+01,6.834543877858575911e+01,4.940000000000000000e+02,6.658600000000000136e+02,4.441320000000000050e+02,2.724279999999999973e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807182646494854339e+01,6.834554386067966902e+01,4.950000000000000000e+02,6.658600000000000136e+02,4.441320000000000050e+02,2.717520000000000095e+02,1.507479999999999905e+02,4.596799999999999642e+01,nan
7.807181063380339481e+01,6.834564894277356473e+01,4.960000000000000000e+02,6.658600000000000136e+02,4.448079999999999927e+02,2.717520000000000095e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807179066377892696e+01,6.834573536793290316e+01,4.970000000000000000e+02,6.658600000000000136e+02,4.448079999999999927e+02,2.717520000000000095e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807177193187678199e+01,6.834582823933313023e+01,4.980000000000000000e+02,6.665359999999999445e+02,4.448079999999999927e+02,2.717520000000000095e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807175320195041479e+01,6.834592122373030065e+01,4.990000000000000000e+02,6.665359999999999445e+02,4.448079999999999927e+02,2.717520000000000095e+02,1.514240000000000066e+02,4.596799999999999642e+01,nan
7.807173308302706971e+01,6.834600745022832768e+01,5.000000000000000000e+02,6.665359999999999445e+02,4.448079999999999927e+02,2.724279999999999973e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807171210960852648e+01,6.834608877880823741e+01,5.010000000000000000e+02,6.672119999999999891e+02,4.448079999999999927e+02,2.724279999999999973e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807169517867208697e+01,6.834618942253754881e+01,5.020000000000000000e+02,6.672119999999999891e+02,4.454839999999999804e+02,2.724279999999999973e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807167862177882967e+01,6.834629185346089741e+01,5.030000000000000000e+02,6.672119999999999891e+02,4.454839999999999804e+02,2.724279999999999973e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807165950389801878e+01,6.834638289655559618e+01,5.040000000000000000e+02,6.672119999999999891e+02,4.454839999999999804e+02,2.724279999999999973e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807163979094696060e+01,6.834647129357814777e+01,5.050000000000000000e+02,6.678879999999999200e+02,4.454839999999999804e+02,2.744559999999999604e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807162063393688811e+01,6.834656238680540241e+01,5.060000000000000000e+02,6.678879999999999200e+02,4.454839999999999804e+02,2.731039999999999850e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807160230437786197e+01,6.834665749300795312e+01,5.070000000000000000e+02,6.678879999999999200e+02,4.454839999999999804e+02,2.731039999999999850e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807158657956090053e+01,6.834676288828188717e+01,5.080000000000000000e+02,6.678879999999999200e+02,4.454839999999999804e+02,2.731039999999999850e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807157082570903128e+01,6.834686819180531359e+01,5.090000000000000000e+02,6.685639999999999645e+02,4.461599999999999682e+02,2.731039999999999850e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807155327577838477e+01,6.834696667788678326e+01,5.100000000000000000e+02,6.685639999999999645e+02,4.461599999999999682e+02,2.737799999999999727e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807153600297327500e+01,6.834706628556287455e+01,5.110000000000000000e+02,6.685639999999999645e+02,4.454839999999999804e+02,2.737799999999999727e+02,1.514240000000000066e+02,4.596799999999999642e+01,nan
7.807151905292455751e+01,6.834716719951269681e+01,5.120000000000000000e+02,6.692400000000000091e+02,4.454839999999999804e+02,2.737799999999999727e+02,1.514240000000000066e+02,4.664400000000000546e+01,nan
7.807149819082842157e+01,6.834724460078224695e+01,5.130000000000000000e+02,6.692400000000000091e+02,4.461599999999999682e+02,2.764839999999999804e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807148232334218108e+01,6.834734370289588412e+01,5.140000000000000000e+02,6.692400000000000091e+02,4.461599999999999682e+02,2.737799999999999727e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807146949320068074e+01,6.834745795611803487e+01,5.150000000000000000e+02,6.699159999999999400e+02,4.461599999999999682e+02,2.737799999999999727e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807145235357027957e+01,6.834755647019861158e+01,5.160000000000000000e+02,6.699159999999999400e+02,4.461599999999999682e+02,2.758079999999999927e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807143183400219755e+01,6.834763882772833199e+01,5.170000000000000000e+02,6.705919999999999845e+02,4.461599999999999682e+02,2.758079999999999927e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807140841559620981e+01,6.834770231481799385e+01,5.180000000000000000e+02,6.705919999999999845e+02,4.461599999999999682e+02,2.758079999999999927e+02,1.520999999999999943e+02,4.732000000000000739e+01,nan
7.807138767017993075e+01,6.834778499798783002e+01,5.190000000000000000e+02,6.712679999999999154e+02,4.461599999999999682e+02,2.751320000000000050e+02,1.520999999999999943e+02,4.732000000000000739e+01,nan
7.807136745041212578e+01,6.834787066933195376e+01,5.200000000000000000e+02,6.712679999999999154e+02,4.461599999999999682e+02,2.751320000000000050e+02,1.520999999999999943e+02,4.732000000000000739e+01,nan
7.807134904875847781e+01,6.834796544245330097e+01,5.210000000000000000e+02,6.719439999999999600e+02,4.454839999999999804e+02,2.751320000000000050e+02,1.520999999999999943e+02,4.732000000000000739e+01,nan
7.807132570512560221e+01,6.834802346259009198e+01,5.220000000000000000e+02,6.719439999999999600e+02,4.461599999999999682e+02,2.751320000000000050e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807130244561328425e+01,6.834808827164438583e+01,5.230000000000000000e+02,6.726200000000000045e+02,4.461599999999999682e+02,2.764839999999999804e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807128161512366660e+01,6.834817045220619036e+01,5.240000000000000000e+02,6.726200000000000045e+02,4.461599999999999682e+02,2.771599999999999682e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807126391911351959e+01,6.834826814275774609e+01,5.250000000000000000e+02,6.726200000000000045e+02,4.461599999999999682e+02,2.771599999999999682e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807124603408838937e+01,6.834836509729855436e+01,5.260000000000000000e+02,6.726200000000000045e+02,4.488639999999999759e+02,2.771599999999999682e+02,1.520999999999999943e+02,4.596799999999999642e+01,nan
7.807122700290780415e+01,6.834845692005684725e+01,5.270000000000000000e+02,6.732959999999999354e+02,4.488639999999999759e+02,2.771599999999999682e+02,1.520999999999999943e+02,4.664400000000000546e+01,nan
7.807120900978915756e+01,6.834855341939804418e+01,5.280000000000000000e+02,6.732959999999999354e+02,4.495399999999999636e+02,2.778360000000000127e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807119105215312516e+01,6.834865003717933973e+01,5.290000000000000000e+02,6.732959999999999354e+02,4.495399999999999636e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807117156145218928e+01,6.834873957627821994e+01,5.300000000000000000e+02,6.732959999999999354e+02,4.495399999999999636e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807115404327475972e+01,6.834883795344008206e+01,5.310000000000000000e+02,6.732959999999999354e+02,4.502159999999999513e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807113637740053491e+01,6.834893569024309556e+01,5.320000000000000000e+02,6.732959999999999354e+02,4.502159999999999513e+02,2.764839999999999804e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807111701532583936e+01,6.834902587938897511e+01,5.330000000000000000e+02,6.739719999999999800e+02,4.495399999999999636e+02,2.764839999999999804e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807109632947012301e+01,6.834910856260680134e+01,5.340000000000000000e+02,6.739719999999999800e+02,4.488639999999999759e+02,2.764839999999999804e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807107618580653252e+01,6.834919386868403990e+01,5.350000000000000000e+02,6.739719999999999800e+02,4.488639999999999759e+02,2.764839999999999804e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807105800699245890e+01,6.834928964506443094e+01,5.360000000000000000e+02,6.739719999999999800e+02,4.488639999999999759e+02,2.764839999999999804e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807103847599989876e+01,6.834937885572678340e+01,5.370000000000000000e+02,6.739719999999999800e+02,4.488639999999999759e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807101942555463836e+01,6.834946997498107635e+01,5.380000000000000000e+02,6.739719999999999800e+02,4.488639999999999759e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.732000000000000739e+01,nan
7.807100357659098222e+01,6.834957498714665292e+01,5.390000000000000000e+02,6.746480000000000246e+02,4.495399999999999636e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807098788874736783e+01,6.834968056035040718e+01,5.400000000000000000e+02,6.746480000000000246e+02,4.502159999999999513e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807097232022168498e+01,6.834978654903265749e+01,5.410000000000000000e+02,6.746480000000000246e+02,4.502159999999999513e+02,2.771599999999999682e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807095712436084511e+01,6.834989376227407831e+01,5.420000000000000000e+02,6.746480000000000246e+02,4.502159999999999513e+02,2.778360000000000127e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807094248438191642e+01,6.835000280211723123e+01,5.430000000000000000e+02,6.746480000000000246e+02,4.502159999999999513e+02,2.778360000000000127e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807092647178200195e+01,6.835010648102964126e+01,5.440000000000000000e+02,6.753239999999999554e+02,4.502159999999999513e+02,2.778360000000000127e+02,1.527759999999999820e+02,4.596799999999999642e+01,nan
7.807090751546252250e+01,6.835019866290318191e+01,5.450000000000000000e+02,6.753239999999999554e+02,4.502159999999999513e+02,2.778360000000000127e+02,1.527759999999999820e+02,4.596799999999999642e+01,nan
7.807088966816301934e+01,6.835029580768141955e+01,5.460000000000000000e+02,6.753239999999999554e+02,4.502159999999999513e+02,2.791879999999999882e+02,1.527759999999999820e+02,4.596799999999999642e+01,nan
7.807087209909329317e+01,6.835039420657970766e+01,5.470000000000000000e+02,6.753239999999999554e+02,4.502159999999999513e+02,2.791879999999999882e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807085428101279945e+01,6.835049155414145616e+01,5.480000000000000000e+02,6.760000000000000000e+02,4.502159999999999513e+02,2.791879999999999882e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807083703055411661e+01,6.835059121972506091e+01,5.490000000000000000e+02,6.760000000000000000e+02,4.502159999999999513e+02,2.791879999999999882e+02,1.527759999999999820e+02,4.664400000000000546e+01,nan
7.807081969861916093e+01,6.835069037216833010e+01,5.500000000000000000e+02,6.760000000000000000e+02,4.529199999999999591e+02,2.778360000000000127e+02,1.534519999999999982e+02,4.732000000000000739e+01,nan
7.807080017345739975e+01,6.835077973272463225e+01,5.510000000000000000e+02,6.760000000000000000e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.534519999999999982e+02,4.732000000000000739e+01,nan
7.807077935674620051e+01,6.835086183993696807e+01,5.520000000000000000e+02,6.760000000000000000e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.534519999999999982e+02,4.732000000000000739e+01,nan
7.807075865784537427e+01,6.835094436310929211e+01,5.530000000000000000e+02,6.760000000000000000e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.534519999999999982e+02,4.732000000000000739e+01,nan
7.807074102109740465e+01,6.835104247912299513e+01,5.540000000000000000e+02,6.766760000000000446e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.534519999999999982e+02,4.596799999999999642e+01,nan
7.807072377063903446e+01,6.835114213090886892e+01,5.550000000000000000e+02,6.766760000000000446e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.541279999999999859e+02,4.596799999999999642e+01,nan
7.807070727911053609e+01,6.835124479997350022e+01,5.560000000000000000e+02,6.766760000000000446e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807069151912074290e+01,6.835135012154796641e+01,5.570000000000000000e+02,6.766760000000000446e+02,4.522439999999999714e+02,2.778360000000000127e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807067458439377106e+01,6.835145086547979076e+01,5.580000000000000000e+02,6.773519999999999754e+02,4.549479999999999791e+02,2.778360000000000127e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807065639032404647e+01,6.835154650838013879e+01,5.590000000000000000e+02,6.773519999999999754e+02,4.549479999999999791e+02,2.778360000000000127e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807063720569799159e+01,6.835163757662544981e+01,5.600000000000000000e+02,6.773519999999999754e+02,4.529199999999999591e+02,2.805399999999999636e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807061800474274094e+01,6.835172856356668092e+01,5.610000000000000000e+02,6.773519999999999754e+02,4.542719999999999914e+02,2.805399999999999636e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807059923136388591e+01,6.835182116222630100e+01,5.620000000000000000e+02,6.780280000000001337e+02,4.542719999999999914e+02,2.805399999999999636e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807058391744270409e+01,6.835192801163078968e+01,5.630000000000000000e+02,6.780280000000001337e+02,4.542719999999999914e+02,2.805399999999999636e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807056664780363064e+01,6.835202734464783703e+01,5.640000000000000000e+02,6.780280000000001337e+02,4.542719999999999914e+02,2.812160000000000082e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807054710523513563e+01,6.835211609687115697e+01,5.650000000000000000e+02,6.780280000000001337e+02,4.549479999999999791e+02,2.812160000000000082e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807052685673583881e+01,6.835220130852498244e+01,5.660000000000000000e+02,6.787039999999999509e+02,4.549479999999999791e+02,2.812160000000000082e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807050858639973967e+01,6.835229657711204254e+01,5.670000000000000000e+02,6.787039999999999509e+02,4.549479999999999791e+02,2.805399999999999636e+02,1.548040000000000020e+02,4.799600000000000222e+01,nan
7.807049333630469334e+01,6.835240363900371108e+01,5.680000000000000000e+02,6.787039999999999509e+02,4.549479999999999791e+02,2.805399999999999636e+02,1.541279999999999859e+02,4.799600000000000222e+01,nan
7.807047654140856707e+01,6.835250456763310467e+01,5.690000000000000000e+02,6.787039999999999509e+02,4.549479999999999791e+02,2.805399999999999636e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807045779969773491e+01,6.835259776690163847e+01,5.700000000000000000e+02,6.793800000000001091e+02,4.549479999999999791e+02,2.805399999999999636e+02,1.541279999999999859e+02,4.732000000000000739e+01,nan
7.807044087273371247e+01,6.835269860120973817e+01,5.710000000000000000e+02,6.793800000000001091e+02,4.549479999999999791e+02,2.798639999999999759e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807042437942763513e+01,6.835280126115247867e+01,5.720000000000000000e+02,6.793800000000001091e+02,4.549479999999999791e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807040773143270940e+01,6.835290333522236494e+01,5.730000000000000000e+02,6.800559999999999263e+02,4.549479999999999791e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807039107676257572e+01,6.835300538358184497e+01,5.740000000000000000e+02,6.800559999999999263e+02,4.556239999999999668e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.732000000000000739e+01,nan
7.807037423822681887e+01,6.835310672376029117e+01,5.750000000000000000e+02,6.800559999999999263e+02,4.556239999999999668e+02,2.791879999999999882e+02,1.541279999999999859e+02,4.664400000000000546e+01,nan
7.807035555031369256e+01,6.835320013949450413e+01,5.760000000000000000e+02,6.807320000000000846e+02,4.563000000000000114e+02,2.791879999999999882e+02,1.541279999999999859e+02,4.596799999999999642e+01,nan
7.807033657930811898e+01,6.835329223705585378e+01,5.770000000000000000e+02,6.807320000000000846e+02,4.563000000000000114e+02,2.791879999999999882e+02,1.541279999999999859e+02,4.596799999999999642e+01,nan
7.807031742371484029e+01,6.835338344579808734e+01,5.780000000000000000e+02,6.807320000000000846e+02,4.563000000000000114e+02,2.791879999999999882e+02,1.541279999999999859e+02,4.596799999999999642e+01,nan
7.807029853079433224e+01,6.835347591640407927e+01,5.790000000000000000e+02,6.814080000000000155e+02,4.563000000000000114e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.596799999999999642e+01,nan
7.807027981943723205e+01,6.835356925463661071e+01,5.800000000000000000e+02,6.814080000000000155e+02,4.569760000000000559e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.596799999999999642e+01,nan
7.807026154731789802e+01,6.835366460847788517e+01,5.810000000000000000e+02,6.820840000000000600e+02,4.569760000000000559e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.596799999999999642e+01,nan
7.807024398413234678e+01,6.835376297628054942e+01,5.820000000000000000e+02,6.820840000000000600e+02,4.576520000000000437e+02,2.791879999999999882e+02,1.548040000000000020e+02,4.596799999999999642e+01,nan
7.807022776642389772e+01,6.835386639753181726e+01,5.830000000000000000e+02,6.827599999999999909e+02,4.576520000000000437e+02,2.805399999999999636e+02,1.554799999999999898e+02,4.596799999999999642e+01,nan
7.807021303727441364e+01,6.835397514959790044e+01,5.840000000000000000e+02,6.827599999999999909e+02,4.576520000000000437e+02,2.812160000000000082e+02,1.554799999999999898e+02,4.596799999999999642e+01,nan
7.807019567697093976e+01,6.835407425797632186e+01,5.850000000000000000e+02,6.834360000000000355e+02,4.576520000000000437e+02,2.805399999999999636e+02,1.554799999999999898e+02,4.596799999999999642e+01,nan
7.807017591544742174e+01,6.835416204539622242e+01,5.860000000000000000e+02,6.834360000000000355e+02,4.576520000000000437e+02,2.812160000000000082e+02,1.554799999999999898e+02,4.596799999999999642e+01,nan
7.807015898814408672e+01,6.835426072633677563e+01,5.870000000000000000e+02,6.841119999999999663e+02,4.576520000000000437e+02,2.818919999999999959e+02,1.554799999999999898e+02,4.596799999999999642e+01,nan
7.807014496898688094e+01,6.835437149417673197e+01,5.880000000000000000e+02,6.841119999999999663e+02,4.583280000000000314e+02,2.818919999999999959e+02,1.554799999999999898e+02,4.732000000000000739e+01,nan
7.807012876018892200e+01,6.835447520610948402e+01,5.890000000000000000e+02,6.847880000000001246e+02,4.583280000000000314e+02,2.818919999999999959e+02,1.554799999999999898e+02,4.799600000000000222e+01,nan
7.807011044596728766e+01,6.835457014555080946e+01,5.900000000000000000e+02,6.847880000000001246e+02,4.583280000000000314e+02,2.818919999999999959e+02,1.554799999999999898e+02,4.799600000000000222e+01,nan
7.807009256913160300e+01,6.835466707422429522e+01,5.910000000000000000e+02,6.854639999999999418e+02,4.603560000000000514e+02,2.825679999999999836e+02,1.561560000000000059e+02,4.799600000000000222e+01,nan
7.807007666140715685e+01,6.835477150458164886e+01,5.920000000000000000e+02,6.854639999999999418e+02,4.603560000000000514e+02,2.825679999999999836e+02,1.561560000000000059e+02,4.799600000000000222e+01,nan
7.807006162516705672e+01,6.835487901438794722e+01,5.930000000000000000e+02,6.861400000000001000e+02,4.610320000000000391e+02,2.825679999999999836e+02,1.561560000000000059e+02,4.732000000000000739e+01,nan
7.807004555918153699e+01,6.835498320928202531e+01,5.940000000000000000e+02,6.861400000000001000e+02,4.610320000000000391e+02,2.832439999999999714e+02,1.561560000000000059e+02,4.867200000000000415e+01,nan
7.807002557108384622e+01,6.835506748946009736e+01,5.950000000000000000e+02,6.868159999999999172e+02,4.610320000000000391e+02,2.839199999999999591e+02,1.568319999999999936e+02,4.799600000000000222e+01,nan
7.807000406801384429e+01,6.835514528045051463e+01,5.960000000000000000e+02,6.874920000000000755e+02,4.610320000000000391e+02,2.839199999999999591e+02,1.568319999999999936e+02,4.799600000000000222e+01,nan
7.806998500339832958e+01,6.835523671305304561e+01,5.970000000000000000e+02,6.874920000000000755e+02,4.603560000000000514e+02,2.859479999999999791e+02,1.568319999999999936e+02,4.732000000000000739e+01,nan
7.806996750250003458e+01,6.835533517437666262e+01,5.980000000000000000e+02,6.881680000000000064e+02,4.610320000000000391e+02,2.859479999999999791e+02,1.568319999999999936e+02,4.732000000000000739e+01,nan
7.806994983102907781e+01,6.835543267792741062e+01,5.990000000000000000e+02,6.888440000000000509e+02,4.610320000000000391e+02,2.859479999999999791e+02,1.568319999999999936e+02,4.732000000000000739e+01,nan
7.806993028958217451e+01,6.835552194876629528e+01,6.000000000000000000e+02,6.895199999999999818e+02,4.610320000000000391e+02,2.866239999999999668e+02,1.568319999999999936e+02,4.799600000000000222e+01,nan
7.806991105985188995e+01,6.835561275629777356e+01,6.010000000000000000e+02,6.901960000000001401e+02,4.610320000000000391e+02,2.866239999999999668e+02,1.568319999999999936e+02,4.799600000000000222e+01,nan
7.806989222792778094e+01,6.835570552492394825e+01,6.020000000000000000e+02,6.901960000000001401e+02,4.610320000000000391e+02,2.866239999999999668e+02,1.568319999999999936e+02,4.867200000000000415e+01,nan
7.806987584509084854e+01,6.835580843469055878e+01,6.030000000000000000e+02,6.908719999999999573e+02,4.617080000000000268e+02,2.873000000000000114e+02,1.568319999999999936e+02,4.867200000000000415e+01,nan
7.806985979087295391e+01,6.835591270519756790e+01,6.040000000000000000e+02,6.915480000000001155e+02,4.617080000000000268e+02,2.859479999999999791e+02,1.568319999999999936e+02,4.867200000000000415e+01,nan
7.806984202595874933e+01,6.835601016524033469e+01,6.050000000000000000e+02,6.915480000000001155e+02,4.617080000000000268e+02,2.859479999999999791e+02,1.568319999999999936e+02,4.867200000000000415e+01,nan
7.806982378319851534e+01,6.835610564081751761e+01,6.060000000000000000e+02,6.915480000000001155e+02,4.623840000000000146e+02,2.852719999999999914e+02,1.568319999999999936e+02,4.867200000000000415e+01,nan
7.806980537829983291e+01,6.835620039196255959e+01,6.070000000000000000e+02,6.922239999999999327e+02,4.623840000000000146e+02,2.852719999999999914e+02,1.568319999999999936e+02,4.799600000000000222e+01,nan
7.806978613531299516e+01,6.835629101685506726e+01,6.080000000000000000e+02,6.922239999999999327e+02,4.637360000000000468e+02,2.859479999999999791e+02,1.575079999999999814e+02,4.799600000000000222e+01,nan
7.806976621716741249e+01,6.835637831766344163e+01,6.090000000000000000e+02,6.922239999999999327e+02,4.644120000000000346e+02,2.859479999999999791e+02,1.575079999999999814e+02,4.799600000000000222e+01,nan
7.806974638787126253e+01,6.835646608846624872e+01,6.100000000000000000e+02,6.928999999999998636e+02,4.644120000000000346e+02,2.873000000000000114e+02,1.575079999999999814e+02,4.799600000000000222e+01,nan
7.806972656617323025e+01,6.835655384613892238e+01,6.110000000000000000e+02,6.928999999999998636e+02,4.644120000000000346e+02,2.859479999999999791e+02,1.575079999999999814e+02,4.799600000000000222e+01,nan
7.806970394150154391e+01,6.835662404916433843e+01,6.120000000000000000e+02,6.928999999999998636e+02,4.650880000000000223e+02,2.866239999999999668e+02,1.581839999999999975e+02,4.732000000000000739e+01,nan
7.806968244356357900e+01,6.835670159187277761e+01,6.130000000000000000e+02,6.935760000000000218e+02,4.650880000000000223e+02,2.866239999999999668e+02,1.581839999999999975e+02,4.799600000000000222e+01,nan
