# lat,lon,tnum,Layer_1_depth,Layer_2_depth
7.802417179628461952e+01,6.858139236452160503e+01,2.740000000000000000e+02,8.030879999999999654e+02,nan
7.802415302699878907e+01,6.858148498983746322e+01,2.750000000000000000e+02,8.024119999999999209e+02,nan
7.802413456611256493e+01,6.858157911668655515e+01,2.760000000000000000e+02,8.024119999999999209e+02,nan
7.802411698638208293e+01,6.858167694086942845e+01,2.770000000000000000e+02,8.017359999999999900e+02,nan
7.802410071800906621e+01,6.858178004297865016e+01,2.780000000000000000e+02,8.017359999999999900e+02,nan
7.802408452284657869e+01,6.858188341170323099e+01,2.790000000000000000e+02,7.983559999999999945e+02,nan
7.802406835909827976e+01,6.858198689483086241e+01,2.800000000000000000e+02,7.983559999999999945e+02,nan
7.802405438413447314e+01,6.858209735113985062e+01,2.810000000000000000e+02,7.976799999999999500e+02,nan
7.802404043085010699e+01,6.858220784237066425e+01,2.820000000000000000e+02,8.003840000000000146e+02,nan
7.802402386373762511e+01,6.858230983365690747e+01,2.830000000000000000e+02,7.970040000000000191e+02,nan
7.802400201983829220e+01,6.858238398899179344e+01,2.840000000000000000e+02,7.997079999999999700e+02,nan
7.802398047135578452e+01,6.858246120361073395e+01,2.850000000000000000e+02,7.963279999999999745e+02,nan
7.802395948350861943e+01,6.858254211770531583e+01,2.860000000000000000e+02,7.990319999999999254e+02,nan
7.802393831758905662e+01,6.858262108679598157e+01,2.870000000000000000e+02,7.956519999999999300e+02,nan
7.802391352806314728e+01,6.858267117697205606e+01,2.880000000000000000e+02,7.983559999999999945e+02,nan
7.802388895157996274e+01,6.858272363176868680e+01,2.890000000000000000e+02,7.976799999999999500e+02,nan
7.802386507111636149e+01,6.858278192837607889e+01,2.900000000000000000e+02,7.976799999999999500e+02,nan
7.802384356114356478e+01,6.858285960327786768e+01,2.910000000000000000e+02,7.976799999999999500e+02,nan
7.802382193536656985e+01,6.858293652780886873e+01,2.920000000000000000e+02,7.983559999999999945e+02,nan
7.802380029815697071e+01,6.858301328823858967e+01,2.930000000000000000e+02,7.983559999999999945e+02,nan
7.802378015465170336e+01,6.858309904624999831e+01,2.940000000000000000e+02,7.983559999999999945e+02,nan
7.802375797480002007e+01,6.858317213426306580e+01,2.950000000000000000e+02,7.983559999999999945e+02,nan
7.802373748906562412e+01,6.858325598920249888e+01,2.960000000000000000e+02,7.983559999999999945e+02,nan
7.802371836190930310e+01,6.858334685902519823e+01,2.970000000000000000e+02,7.990319999999999254e+02,nan
7.802369925848344678e+01,6.858343794248546033e+01,2.980000000000000000e+02,7.990319999999999254e+02,nan
7.802367978611832200e+01,6.858352722535106238e+01,2.990000000000000000e+02,7.990319999999999254e+02,nan
7.802365924973436506e+01,6.858361073211908376e+01,3.000000000000000000e+02,7.990319999999999254e+02,nan
7.802363763033348221e+01,6.858368761160599547e+01,3.010000000000000000e+02,7.997079999999999700e+02,nan
7.802361528073321040e+01,6.858375953791247071e+01,3.020000000000000000e+02,7.997079999999999700e+02,nan
7.802359219738906404e+01,6.858382502504019840e+01,3.030000000000000000e+02,7.997079999999999700e+02,nan
7.802356813830331816e+01,6.858387872136910346e+01,3.040000000000000000e+02,7.997079999999999700e+02,nan
7.802355352385578158e+01,6.858398741632255735e+01,3.050000000000000000e+02,7.997079999999999700e+02,nan
7.802353689570149697e+01,6.858408872795011746e+01,3.060000000000000000e+02,7.997079999999999700e+02,nan
7.802351926793946291e+01,6.858418646319887557e+01,3.070000000000000000e+02,7.997079999999999700e+02,nan
7.802350247147828100e+01,6.858428757567041600e+01,3.080000000000000000e+02,8.003840000000000146e+02,nan
7.802348537166241726e+01,6.858438749373418375e+01,3.090000000000000000e+02,8.003840000000000146e+02,nan
7.802346841251203102e+01,6.858448792643955017e+01,3.100000000000000000e+02,8.003840000000000146e+02,nan
7.802345241722267133e+01,6.858459201007248396e+01,3.110000000000000000e+02,8.003840000000000146e+02,nan
7.802343271488645371e+01,6.858467897886330888e+01,3.120000000000000000e+02,8.003840000000000146e+02,nan
7.802341246011623355e+01,6.858476412348920803e+01,3.130000000000000000e+02,8.003840000000000146e+02,nan
7.802339109843357789e+01,6.858484225963275094e+01,3.140000000000000000e+02,8.003840000000000146e+02,nan
7.802336815462658137e+01,6.858490908081611792e+01,3.150000000000000000e+02,8.003840000000000146e+02,nan
7.802334350161754628e+01,6.858496070848561033e+01,3.160000000000000000e+02,8.003840000000000146e+02,nan
7.802331880661654395e+01,6.858501186562996565e+01,3.170000000000000000e+02,8.010599999999999454e+02,nan
7.802329395883835161e+01,6.858506127882525050e+01,3.180000000000000000e+02,8.010599999999999454e+02,nan
7.802327006144741972e+01,6.858512046562189823e+01,3.190000000000000000e+02,8.010599999999999454e+02,nan
7.802324845746753113e+01,6.858519518945692539e+01,3.200000000000000000e+02,8.010599999999999454e+02,nan
7.802322929569442067e+01,6.858528601528122692e+01,3.210000000000000000e+02,8.010599999999999454e+02,nan
7.802321016283696054e+01,6.858537698228016666e+01,3.220000000000000000e+02,8.003840000000000146e+02,nan
7.802319067908248940e+01,6.858546617975935078e+01,3.230000000000000000e+02,8.003840000000000146e+02,nan
7.802317267945467449e+01,6.858556156499122380e+01,3.240000000000000000e+02,8.003840000000000146e+02,nan
7.802315679783612268e+01,6.858566604932373423e+01,3.250000000000000000e+02,8.010599999999999454e+02,nan
7.802314017555448800e+01,6.858576780785830351e+01,3.260000000000000000e+02,8.010599999999999454e+02,nan
7.802312351662237688e+01,6.858586943858021812e+01,3.270000000000000000e+02,8.010599999999999454e+02,nan
7.802310628389153635e+01,6.858596770095699924e+01,3.280000000000000000e+02,8.017359999999999900e+02,nan
7.802308402486355021e+01,6.858604030778634808e+01,3.290000000000000000e+02,8.017359999999999900e+02,nan
7.802305995836483987e+01,6.858609044422688328e+01,3.300000000000000000e+02,8.017359999999999900e+02,nan
7.802304457527932868e+01,6.858619664449128095e+01,3.310000000000000000e+02,8.017359999999999900e+02,nan
7.802302730808982290e+01,6.858629554165833042e+01,3.320000000000000000e+02,8.017359999999999900e+02,nan
7.802300927669851660e+01,6.858639154163753915e+01,3.330000000000000000e+02,8.017359999999999900e+02,nan
7.802299226961480372e+01,6.858649182944080280e+01,3.340000000000000000e+02,8.017359999999999900e+02,nan
7.802297482100516390e+01,6.858659033836866570e+01,3.350000000000000000e+02,8.010599999999999454e+02,nan
7.802295733590943883e+01,6.858668869894286502e+01,3.360000000000000000e+02,8.010599999999999454e+02,nan
7.802293920861549736e+01,6.858678432393145386e+01,3.370000000000000000e+02,8.010599999999999454e+02,nan
7.802292108132155590e+01,6.858687994892004269e+01,3.380000000000000000e+02,8.010599999999999454e+02,nan
7.802290025800418505e+01,6.858696045075136283e+01,3.390000000000000000e+02,8.003840000000000146e+02,nan
7.802287707898470615e+01,6.858702536300044983e+01,3.400000000000000000e+02,8.003840000000000146e+02,nan
7.802285541554465453e+01,6.858710083951082481e+01,3.410000000000000000e+02,8.003840000000000146e+02,nan
7.802283186205546883e+01,6.858715966713262446e+01,3.420000000000000000e+02,8.003840000000000146e+02,nan
7.802280784293780869e+01,6.858721421480400693e+01,3.430000000000000000e+02,8.003840000000000146e+02,nan
7.802278754824982343e+01,6.858729913451230686e+01,3.440000000000000000e+02,7.997079999999999700e+02,nan
7.802276492259770180e+01,6.858736483819252783e+01,3.450000000000000000e+02,7.997079999999999700e+02,nan
7.802273965584018356e+01,6.858740893272242545e+01,3.460000000000000000e+02,7.997079999999999700e+02,nan
7.802271561595543403e+01,6.858746686451189589e+01,3.470000000000000000e+02,7.997079999999999700e+02,nan
7.802269297312835761e+01,6.858753405250304525e+01,3.480000000000000000e+02,7.997079999999999700e+02,nan
7.802266845031425646e+01,6.858758614222580263e+01,3.490000000000000000e+02,7.997079999999999700e+02,nan
7.802264745337710394e+01,6.858766662068320841e+01,3.500000000000000000e+02,7.997079999999999700e+02,nan
7.802262753544083296e+01,6.858775358478750661e+01,3.510000000000000000e+02,7.997079999999999700e+02,nan
7.802261180520332573e+01,6.858785837260030860e+01,3.520000000000000000e+02,7.997079999999999700e+02,nan
7.802259634393944054e+01,6.858796430522022547e+01,3.530000000000000000e+02,7.997079999999999700e+02,nan
7.802258351647164147e+01,6.858807780664410814e+01,3.540000000000000000e+02,7.997079999999999700e+02,nan
7.802257151089742138e+01,6.858819366996360145e+01,3.550000000000000000e+02,7.997079999999999700e+02,nan
7.802255940200490159e+01,6.858830927500673624e+01,3.560000000000000000e+02,7.997079999999999700e+02,nan
7.802254664980877408e+01,6.858842327191150900e+01,3.570000000000000000e+02,7.997079999999999700e+02,nan
7.802253340180565999e+01,6.858853590123071342e+01,3.580000000000000000e+02,7.997079999999999700e+02,nan
7.802251944965448160e+01,6.858864658829666894e+01,3.590000000000000000e+02,7.997079999999999700e+02,nan
7.802250507444423988e+01,6.858875567608468771e+01,3.600000000000000000e+02,7.997079999999999700e+02,nan
7.802248607373920208e+01,6.858884727824906236e+01,3.610000000000000000e+02,7.997079999999999700e+02,nan
7.802246187308283254e+01,6.858887376569498429e+01,3.620000000000000000e+02,7.997079999999999700e+02,nan
7.802243502692562060e+01,6.858886712570726729e+01,3.630000000000000000e+02,7.997079999999999700e+02,nan
7.802240818076840867e+01,6.858886048571955030e+01,3.640000000000000000e+02,7.997079999999999700e+02,nan
7.802238494048508244e+01,6.858891449170288013e+01,3.650000000000000000e+02,7.997079999999999700e+02,nan
7.802236273355235596e+01,6.858898744296541850e+01,3.660000000000000000e+02,7.997079999999999700e+02,nan
7.802234023658323281e+01,6.858905828588784459e+01,3.670000000000000000e+02,7.997079999999999700e+02,nan
7.802231604778746998e+01,6.858911441129579600e+01,3.680000000000000000e+02,7.990319999999999254e+02,nan
7.802229049208621348e+01,6.858915451227127846e+01,3.690000000000000000e+02,7.990319999999999254e+02,nan
7.802226447387084818e+01,6.858918706586773339e+01,3.700000000000000000e+02,7.990319999999999254e+02,nan
7.802223882127954369e+01,6.858922558207591180e+01,3.710000000000000000e+02,7.990319999999999254e+02,nan
7.802221379898612952e+01,6.858927231296124205e+01,3.720000000000000000e+02,7.990319999999999254e+02,nan
7.802218914645759185e+01,6.858932322527533643e+01,3.730000000000000000e+02,7.990319999999999254e+02,nan
7.802216321652629460e+01,6.858935737406879696e+01,3.740000000000000000e+02,7.990319999999999254e+02,nan
7.802214146832086783e+01,6.858942929860499760e+01,3.750000000000000000e+02,7.990319999999999254e+02,nan
7.802212026877479900e+01,6.858950792223131998e+01,3.760000000000000000e+02,7.990319999999999254e+02,nan
7.802209655261206933e+01,6.858956888443323408e+01,3.770000000000000000e+02,7.990319999999999254e+02,nan
7.802207255599927294e+01,6.858962622248728280e+01,3.780000000000000000e+02,7.990319999999999254e+02,nan
7.802204634271886619e+01,6.858965491540232051e+01,3.790000000000000000e+02,7.990319999999999254e+02,nan
7.802202198064219374e+01,6.858970712393518454e+01,3.800000000000000000e+02,7.990319999999999254e+02,nan
7.802199874722580830e+01,6.858977202566796905e+01,3.810000000000000000e+02,7.997079999999999700e+02,nan
7.802197656062311637e+01,6.858984513848106701e+01,3.820000000000000000e+02,7.997079999999999700e+02,nan
7.802195460663034510e+01,6.858991983365385181e+01,3.830000000000000000e+02,7.997079999999999700e+02,nan
7.802193292143648762e+01,6.858999635736681455e+01,3.840000000000000000e+02,7.997079999999999700e+02,nan
7.802192211287244561e+01,6.859011207249278641e+01,3.850000000000000000e+02,7.997079999999999700e+02,nan
7.802191299775299171e+01,6.859023388955350242e+01,3.860000000000000000e+02,7.997079999999999700e+02,nan
7.802189894551034399e+01,6.859033194873538264e+01,3.870000000000000000e+02,7.997079999999999700e+02,nan
7.802187366590382567e+01,6.859037598083692444e+01,3.880000000000000000e+02,7.997079999999999700e+02,nan
7.802185039722793647e+01,6.859043924447351515e+01,3.890000000000000000e+02,7.997079999999999700e+02,nan
7.802182844526996064e+01,6.859051384064967749e+01,3.900000000000000000e+02,7.997079999999999700e+02,nan
7.802180718980650909e+01,6.859059311176270057e+01,3.910000000000000000e+02,7.990319999999999254e+02,nan
7.802178586569436902e+01,6.859067195378649728e+01,3.920000000000000000e+02,7.990319999999999254e+02,nan
7.802176452878747170e+01,6.859075070186547407e+01,3.930000000000000000e+02,7.990319999999999254e+02,nan
7.802174102345389883e+01,6.859081352838900614e+01,3.940000000000000000e+02,7.990319999999999254e+02,nan
7.802171766068161674e+01,6.859087745632868405e+01,3.950000000000000000e+02,7.990319999999999254e+02,nan
7.802169560270965576e+01,6.859095146504337492e+01,3.960000000000000000e+02,7.983559999999999945e+02,nan
7.802167484737464065e+01,6.859103350198165572e+01,3.970000000000000000e+02,7.983559999999999945e+02,nan
7.802165468245569002e+01,6.859111912278710577e+01,3.980000000000000000e+02,7.983559999999999945e+02,nan
7.802163475780413648e+01,6.859120604407944199e+01,3.990000000000000000e+02,7.983559999999999945e+02,nan
7.802161619794760838e+01,6.859129965835573728e+01,4.000000000000000000e+02,7.976799999999999500e+02,nan
7.802159712627766908e+01,6.859139076001271462e+01,4.010000000000000000e+02,7.976799999999999500e+02,nan
7.802157718799141151e+01,6.859147760831366725e+01,4.020000000000000000e+02,7.976799999999999500e+02,nan
7.802155704117568291e+01,6.859156332296709024e+01,4.030000000000000000e+02,7.976799999999999500e+02,nan
7.802153674395867711e+01,6.859164821998051309e+01,4.040000000000000000e+02,7.976799999999999500e+02,nan
7.802151922551014707e+01,6.859174617260744355e+01,4.050000000000000000e+02,7.970040000000000191e+02,nan
7.802150238151513406e+01,6.859184705869731147e+01,4.060000000000000000e+02,7.970040000000000191e+02,nan
7.802148558676694279e+01,6.859194349706429250e+01,4.070000000000000000e+02,7.970040000000000191e+02,nan
7.802145950971484467e+01,6.859191205699582383e+01,4.080000000000000000e+02,7.970040000000000191e+02,nan
7.802143343266276077e+01,6.859188061692736937e+01,4.090000000000000000e+02,7.970040000000000191e+02,nan
7.802140735561067686e+01,6.859184917685890071e+01,4.100000000000000000e+02,7.963279999999999745e+02,nan
7.802138151711140779e+01,6.859186340823660544e+01,4.110000000000000000e+02,7.963279999999999745e+02,nan
7.802135766871792555e+01,6.859191654874193489e+01,4.120000000000000000e+02,7.963279999999999745e+02,nan
7.802133764760698398e+01,6.859200253711055950e+01,4.130000000000000000e+02,7.963279999999999745e+02,nan
7.802131539289013062e+01,6.859207516406281968e+01,4.140000000000000000e+02,7.956519999999999300e+02,nan
7.802129373916491772e+01,6.859215185036346440e+01,4.150000000000000000e+02,7.956519999999999300e+02,nan
7.802127514324216406e+01,6.859224422548588507e+01,4.160000000000000000e+02,7.956519999999999300e+02,nan
7.802125802389511477e+01,6.859234405477634766e+01,4.170000000000000000e+02,7.956519999999999300e+02,nan
7.802123991272175374e+01,6.859243850389589170e+01,4.180000000000000000e+02,7.956519999999999300e+02,nan
7.802121724842261585e+01,6.859250810214400929e+01,4.190000000000000000e+02,7.949759999999999991e+02,nan
7.802119384654146472e+01,6.859257181565273243e+01,4.200000000000000000e+02,7.949759999999999991e+02,nan
7.802117066222085384e+01,6.859263701006288727e+01,4.210000000000000000e+02,7.949759999999999991e+02,nan
7.802115374975555540e+01,6.859273765309407622e+01,4.220000000000000000e+02,7.949759999999999991e+02,nan
7.802113683729025695e+01,6.859283829612527938e+01,4.230000000000000000e+02,7.949759999999999991e+02,nan
7.802111992482494429e+01,6.859293893915648255e+01,4.240000000000000000e+02,7.942999999999999545e+02,nan
7.802110301235964585e+01,6.859303958218768571e+01,4.250000000000000000e+02,7.942999999999999545e+02,nan
7.802108836068926223e+01,6.859314794854034858e+01,4.260000000000000000e+02,7.942999999999999545e+02,nan
7.802107423234929229e+01,6.859325810269302792e+01,4.270000000000000000e+02,7.942999999999999545e+02,nan
7.802106010400932234e+01,6.859336825684569305e+01,4.280000000000000000e+02,7.936239999999999100e+02,nan
7.802104509301447877e+01,6.859347566424858655e+01,4.290000000000000000e+02,7.936239999999999100e+02,nan
7.802102465836878764e+01,6.859355276393401368e+01,4.300000000000000000e+02,7.936239999999999100e+02,nan
7.802100157749353571e+01,6.859361863454758179e+01,4.310000000000000000e+02,7.936239999999999100e+02,nan
7.802098266521377923e+01,6.859371024246131299e+01,4.320000000000000000e+02,7.936239999999999100e+02,nan
7.802096632104331775e+01,6.859381293616637265e+01,4.330000000000000000e+02,7.929479999999999791e+02,nan
7.802095021824089827e+01,6.859391661271395435e+01,4.340000000000000000e+02,7.929479999999999791e+02,nan
7.802093411543846457e+01,6.859402028926152184e+01,4.350000000000000000e+02,7.929479999999999791e+02,nan
7.802091801263604509e+01,6.859412396580910354e+01,4.360000000000000000e+02,7.929479999999999791e+02,nan
7.802090190983361140e+01,6.859422764235668524e+01,4.370000000000000000e+02,7.929479999999999791e+02,nan
7.802088580703119192e+01,6.859433131890426694e+01,4.380000000000000000e+02,7.929479999999999791e+02,nan
7.802086970422875822e+01,6.859443499545184864e+01,4.390000000000000000e+02,7.929479999999999791e+02,nan
7.802085410555206124e+01,6.859454043634173104e+01,4.400000000000000000e+02,7.929479999999999791e+02,nan
7.802083860117890879e+01,6.859464620727575834e+01,4.410000000000000000e+02,7.929479999999999791e+02,nan
7.802082309680575634e+01,6.859475197820978565e+01,4.420000000000000000e+02,7.929479999999999791e+02,nan
7.802080812017912592e+01,6.859485945837293741e+01,4.430000000000000000e+02,7.929479999999999791e+02,nan
7.802079362919982941e+01,6.859496851141719276e+01,4.440000000000000000e+02,7.929479999999999791e+02,nan
7.802077913822051869e+01,6.859507756446144811e+01,4.450000000000000000e+02,7.929479999999999791e+02,nan
7.802076464724120797e+01,6.859518661750568924e+01,4.460000000000000000e+02,7.929479999999999791e+02,nan
7.802075015626189725e+01,6.859529567054994459e+01,4.470000000000000000e+02,7.929479999999999791e+02,nan
7.802073812212438497e+01,6.859541087876766596e+01,4.480000000000000000e+02,7.929479999999999791e+02,nan
7.802072790268087488e+01,6.859553063337347112e+01,4.490000000000000000e+02,7.929479999999999791e+02,nan
7.802071969697503562e+01,6.859565276865970418e+01,4.500000000000000000e+02,7.929479999999999791e+02,nan
7.802071724301566746e+01,6.859578170377417905e+01,4.510000000000000000e+02,7.929479999999999791e+02,nan
7.802071243290582458e+01,6.859590878369013467e+01,4.520000000000000000e+02,7.929479999999999791e+02,nan
7.802070191411030464e+01,6.859601693208955453e+01,4.530000000000000000e+02,7.929479999999999791e+02,nan
7.802067772524829081e+01,6.859607065120721359e+01,4.540000000000000000e+02,7.929479999999999791e+02,nan
7.802065951254078868e+01,6.859616588105029678e+01,4.550000000000000000e+02,7.929479999999999791e+02,nan
7.802063878779357253e+01,6.859624750084408618e+01,4.560000000000000000e+02,7.929479999999999791e+02,nan
7.802061694970707606e+01,6.859632299295004998e+01,4.570000000000000000e+02,7.929479999999999791e+02,nan
7.802059486242937680e+01,6.859639679190206607e+01,4.580000000000000000e+02,7.929479999999999791e+02,nan
7.802057275817621473e+01,6.859647047274594911e+01,4.590000000000000000e+02,7.936239999999999100e+02,nan
7.802055240373498179e+01,6.859655452648179619e+01,4.600000000000000000e+02,7.936239999999999100e+02,nan
7.802053290476844438e+01,6.859664365147506260e+01,4.610000000000000000e+02,7.936239999999999100e+02,nan
7.802051552132407153e+01,6.859674224997809233e+01,4.620000000000000000e+02,7.936239999999999100e+02,nan
7.802049893115382417e+01,6.859684409768617286e+01,4.630000000000000000e+02,7.942999999999999545e+02,nan
7.802048236844493090e+01,6.859694603836142335e+01,4.640000000000000000e+02,7.942999999999999545e+02,nan
7.802046513145778306e+01,6.859704539044008698e+01,4.650000000000000000e+02,7.942999999999999545e+02,nan
7.802044421099914473e+01,6.859712631959173734e+01,4.660000000000000000e+02,7.949759999999999991e+02,nan
7.802042549823980266e+01,6.859721788920909091e+01,4.670000000000000000e+02,7.949759999999999991e+02,nan
7.802040818829667046e+01,6.859731679683257255e+01,4.680000000000000000e+02,7.949759999999999991e+02,nan
7.802038977289232946e+01,6.859741110088302207e+01,4.690000000000000000e+02,7.949759999999999991e+02,nan
7.802037078234394585e+01,6.859750273599894399e+01,4.700000000000000000e+02,7.956519999999999300e+02,nan
7.802034997553231221e+01,6.859758425333816945e+01,4.710000000000000000e+02,7.956519999999999300e+02,nan
7.802032889700171836e+01,6.859766446512742277e+01,4.720000000000000000e+02,7.956519999999999300e+02,nan
7.802030864960299539e+01,6.859774958854404758e+01,4.730000000000000000e+02,7.956519999999999300e+02,nan
7.802029062415074634e+01,6.859784563845396121e+01,4.740000000000000000e+02,7.956519999999999300e+02,nan
7.802027023277921103e+01,6.859792939664195899e+01,4.750000000000000000e+02,7.956519999999999300e+02,nan
7.802024833873126397e+01,6.859800419775822888e+01,4.760000000000000000e+02,7.956519999999999300e+02,nan
7.802022561896784225e+01,6.859807332566275306e+01,4.770000000000000000e+02,7.949759999999999991e+02,nan
7.802020351492927830e+01,6.859814700579126168e+01,4.780000000000000000e+02,7.949759999999999991e+02,nan
7.802018102926707854e+01,6.859821795156344137e+01,4.790000000000000000e+02,7.942999999999999545e+02,nan
7.802015898551543671e+01,6.859829202326667996e+01,4.800000000000000000e+02,7.942999999999999545e+02,nan
7.802013758963015277e+01,6.859837019772363931e+01,4.810000000000000000e+02,7.936239999999999100e+02,nan
7.802011716824100063e+01,6.859845439117015076e+01,4.820000000000000000e+02,7.936239999999999100e+02,nan
7.802009328909684882e+01,6.859851352357154042e+01,4.830000000000000000e+02,7.929479999999999791e+02,nan
7.802007079028800263e+01,6.859858379062795564e+01,4.840000000000000000e+02,7.929479999999999791e+02,nan
7.802005017606104786e+01,6.859866607583882114e+01,4.850000000000000000e+02,7.922719999999999345e+02,nan
7.802003151541181580e+01,6.859875926734464713e+01,4.860000000000000000e+02,7.922719999999999345e+02,nan
7.802001103589418562e+01,6.859884302308994108e+01,4.870000000000000000e+02,7.922719999999999345e+02,nan
7.801998973983263852e+01,6.859892158865696388e+01,4.880000000000000000e+02,7.915960000000000036e+02,nan
7.801996680120085159e+01,6.859898909088617813e+01,4.890000000000000000e+02,7.915960000000000036e+02,nan
7.801994427549281852e+01,6.859905968717139046e+01,4.900000000000000000e+02,7.909199999999999591e+02,nan
7.801992386969227766e+01,6.859914199609887930e+01,4.910000000000000000e+02,7.909199999999999591e+02,nan
7.801990691234991004e+01,6.859924245373402130e+01,4.920000000000000000e+02,7.902439999999999145e+02,nan
7.801988868771294960e+01,6.859933757213744343e+01,4.930000000000000000e+02,7.888919999999999391e+02,nan
7.801987103306989013e+01,6.859943520327834676e+01,4.940000000000000000e+02,7.888919999999999391e+02,nan
7.801985594705051597e+01,6.859954117922114847e+01,4.950000000000000000e+02,7.882160000000000082e+02,nan
7.801984441039554952e+01,6.859965794602339884e+01,4.960000000000000000e+02,7.882160000000000082e+02,nan
7.801983510621258233e+01,6.859977941022020786e+01,4.970000000000000000e+02,7.875399999999999636e+02,nan
7.801981924280363501e+01,6.859988336309467627e+01,4.980000000000000000e+02,7.875399999999999636e+02,nan
7.801980318059162300e+01,6.859998713529360259e+01,4.990000000000000000e+02,7.875399999999999636e+02,nan
7.801978802502796384e+01,6.860009400120129897e+01,5.000000000000000000e+02,7.868639999999999191e+02,nan
7.801977500318152181e+01,6.860020702996477837e+01,5.010000000000000000e+02,7.868639999999999191e+02,nan
7.801976169876930101e+01,6.860031652476266117e+01,5.020000000000000000e+02,7.868639999999999191e+02,nan
7.801974125974938090e+01,6.860040055248295232e+01,5.030000000000000000e+02,7.868639999999999191e+02,nan
7.801972180783610611e+01,6.860048970038222649e+01,5.040000000000000000e+02,7.861879999999999882e+02,nan
7.801970475626720258e+01,6.860058978567796828e+01,5.050000000000000000e+02,7.861879999999999882e+02,nan
7.801968616982229321e+01,6.860068316731660332e+01,5.060000000000000000e+02,7.861879999999999882e+02,nan
7.801966761799377537e+01,6.860077667570648430e+01,5.070000000000000000e+02,7.861879999999999882e+02,nan
7.801965081510149957e+01,6.860087773139899525e+01,5.080000000000000000e+02,7.868639999999999191e+02,nan
7.801962995300428361e+01,6.860095823244444091e+01,5.090000000000000000e+02,7.868639999999999191e+02,nan
7.801960846921083714e+01,6.860103601588643585e+01,5.100000000000000000e+02,7.868639999999999191e+02,nan
7.801958646235884487e+01,6.860110926133776843e+01,5.110000000000000000e+02,7.868639999999999191e+02,nan
7.801956201503280397e+01,6.860116309484359931e+01,5.120000000000000000e+02,7.868639999999999191e+02,nan
7.801954286479747225e+01,6.860125263432912845e+01,5.130000000000000000e+02,7.868639999999999191e+02,nan
7.801952317813861271e+01,6.860134077841539124e+01,5.140000000000000000e+02,7.875399999999999636e+02,nan
7.801950410792535706e+01,6.860143189881715386e+01,5.150000000000000000e+02,7.875399999999999636e+02,nan
7.801948596026838345e+01,6.860152739576842862e+01,5.160000000000000000e+02,7.875399999999999636e+02,nan
7.801946818622461421e+01,6.860162451104909564e+01,5.170000000000000000e+02,7.882160000000000082e+02,nan
7.801945089681223067e+01,6.860172364327767980e+01,5.180000000000000000e+02,7.888919999999999391e+02,nan
7.801943284404356405e+01,6.860181935196058589e+01,5.190000000000000000e+02,7.888919999999999391e+02,nan
7.801941354251886196e+01,6.860190946014812141e+01,5.200000000000000000e+02,7.895679999999999836e+02,nan
7.801939218621868122e+01,6.860198761145431945e+01,5.210000000000000000e+02,7.895679999999999836e+02,nan
7.801937062594741690e+01,6.860206457191090124e+01,5.220000000000000000e+02,7.895679999999999836e+02,nan
7.801935135286542788e+01,6.860215482071397730e+01,5.230000000000000000e+02,7.902439999999999145e+02,nan
7.801933516649479827e+01,6.860225745221758586e+01,5.240000000000000000e+02,7.902439999999999145e+02,nan
7.801931965761464483e+01,6.860236297032841435e+01,5.250000000000000000e+02,7.902439999999999145e+02,nan
7.801930275852966190e+01,6.860246329084716876e+01,5.260000000000000000e+02,7.902439999999999145e+02,nan
7.801928018709551793e+01,6.860251776577798921e+01,5.270000000000000000e+02,7.902439999999999145e+02,nan
7.801926233860514515e+01,6.860260459679476241e+01,5.280000000000000000e+02,7.902439999999999145e+02,nan
7.801924885976201551e+01,6.860271605247382354e+01,5.290000000000000000e+02,7.902439999999999145e+02,nan
7.801923881203440203e+01,6.860283612902098582e+01,5.300000000000000000e+02,7.902439999999999145e+02,nan
7.801922638130824339e+01,6.860295085423548755e+01,5.310000000000000000e+02,7.909199999999999591e+02,nan
7.801921147312313565e+01,6.860305850046695753e+01,5.320000000000000000e+02,7.909199999999999591e+02,nan
7.801919397954894464e+01,6.860315608149451805e+01,5.330000000000000000e+02,7.909199999999999591e+02,nan
7.801917533556310502e+01,6.860324922980323947e+01,5.340000000000000000e+02,7.909199999999999591e+02,nan
7.801915780305844805e+01,6.860334704764423464e+01,5.350000000000000000e+02,7.909199999999999591e+02,nan
7.801913598914171644e+01,6.860342157422296339e+01,5.360000000000000000e+02,7.909199999999999591e+02,nan
7.801911541856040344e+01,6.860350254660183111e+01,5.370000000000000000e+02,7.909199999999999591e+02,nan
7.801909072499918807e+01,6.860355348718285029e+01,5.380000000000000000e+02,7.909199999999999591e+02,nan
7.801907045689674192e+01,6.860363852817218344e+01,5.390000000000000000e+02,7.909199999999999591e+02,nan
7.801905104171392225e+01,6.860372802575858486e+01,5.400000000000000000e+02,7.909199999999999591e+02,nan
7.801903305108348263e+01,6.860382363561244290e+01,5.410000000000000000e+02,7.909199999999999591e+02,nan
7.801901724372515901e+01,6.860392834534773954e+01,5.420000000000000000e+02,7.909199999999999591e+02,nan
7.801900216927425902e+01,6.860403552031607433e+01,5.430000000000000000e+02,7.909199999999999591e+02,nan
7.801898463123363570e+01,6.860413290832636335e+01,5.440000000000000000e+02,7.915960000000000036e+02,nan
7.801896442986704017e+01,6.860421742327039851e+01,5.450000000000000000e+02,7.915960000000000036e+02,nan
7.801894204910725250e+01,6.860428912788383116e+01,5.460000000000000000e+02,7.915960000000000036e+02,nan
