# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth,Layer_7_depth,Layer_8_depth,Layer_9_depth
7.804248176086846911e+01,6.840430668560021843e+01,1.686000000000000000e+03,8.237060000000000173e+02,5.188300000000000409e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.271359999999999957e+02,1.531140000000000043e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804248239668770282e+01,6.840443333477908538e+01,1.687000000000000000e+03,8.237060000000000173e+02,5.188300000000000409e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.271359999999999957e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804246582293959023e+01,6.840453284868439709e+01,1.688000000000000000e+03,8.237060000000000173e+02,5.184919999999999618e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804245293187673838e+01,6.840464306582440202e+01,1.689000000000000000e+03,8.237060000000000173e+02,5.181539999999999964e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804244075801331348e+01,6.840475712415039311e+01,1.690000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.261219999999999857e+02,1.537899999999999920e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804242693973800726e+01,6.840486476841311969e+01,1.691000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804241669528536818e+01,6.840498267883005212e+01,1.692000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.272799999999999443e+01,nan
7.804239910423605409e+01,6.840508075172678559e+01,1.693000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.261219999999999857e+02,1.534519999999999982e+02,1.115399999999999920e+02,5.306599999999999540e+01,nan
7.804238106067924718e+01,6.840517687597025542e+01,1.694000000000000000e+03,8.237060000000000173e+02,5.174780000000000655e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.261219999999999857e+02,1.531140000000000043e+02,1.115399999999999920e+02,5.306599999999999540e+01,nan
7.804236287968255681e+01,6.840527234846550186e+01,1.695000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.531140000000000043e+02,1.115399999999999920e+02,5.306599999999999540e+01,nan
7.804235050397352325e+01,6.840538514953185256e+01,1.696000000000000000e+03,8.237060000000000173e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.261219999999999857e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.306599999999999540e+01,nan
7.804233611765553746e+01,6.840549336510734690e+01,1.697000000000000000e+03,8.237060000000000173e+02,5.181539999999999964e+02,4.123599999999999568e+02,3.170439999999999827e+02,2.267980000000000018e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.306599999999999540e+01,nan
7.804232161125969469e+01,6.840559311054650493e+01,1.698000000000000000e+03,8.237060000000000173e+02,5.184919999999999618e+02,4.126979999999999791e+02,3.173820000000000050e+02,2.271359999999999957e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804230417409861786e+01,6.840569177749451057e+01,1.699000000000000000e+03,8.237060000000000173e+02,5.188300000000000409e+02,4.126979999999999791e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804228824291027422e+01,6.840579602567520112e+01,1.700000000000000000e+03,8.237060000000000173e+02,5.191680000000000064e+02,4.126979999999999791e+02,3.170439999999999827e+02,2.267980000000000018e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804227445168754684e+01,6.840590586225916070e+01,1.701000000000000000e+03,8.240439999999999827e+02,5.191680000000000064e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.531140000000000043e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804225401987461908e+01,6.840599003224828323e+01,1.702000000000000000e+03,8.240439999999999827e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.534519999999999982e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804223403246385260e+01,6.840607383381922091e+01,1.703000000000000000e+03,8.240439999999999827e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.534519999999999982e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804222606688487929e+01,6.840619764906232092e+01,1.704000000000000000e+03,8.240439999999999827e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.534519999999999982e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804221485649327406e+01,6.840631389520285666e+01,1.705000000000000000e+03,8.237060000000000173e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.534519999999999982e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804219651398196334e+01,6.840640841288022500e+01,1.706000000000000000e+03,8.237060000000000173e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.534519999999999982e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804217927227881546e+01,6.840650761880364428e+01,1.707000000000000000e+03,8.237060000000000173e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804216426402908269e+01,6.840661444884821663e+01,1.708000000000000000e+03,8.237060000000000173e+02,5.195059999999999718e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804214311175933005e+01,6.840669291789448891e+01,1.709000000000000000e+03,8.240439999999999827e+02,5.195059999999999718e+02,4.123599999999999568e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.541279999999999859e+02,1.118780000000000001e+02,5.543199999999999505e+01,nan
7.804212410155572854e+01,6.840678423005817876e+01,1.710000000000000000e+03,8.240439999999999827e+02,5.195059999999999718e+02,4.126979999999999791e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.576999999999999602e+01,nan
7.804210860873132560e+01,6.840688889958362040e+01,1.711000000000000000e+03,8.240439999999999827e+02,5.191680000000000064e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.576999999999999602e+01,nan
7.804210061643016161e+01,6.840701013032038702e+01,1.712000000000000000e+03,8.240439999999999827e+02,5.191680000000000064e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.576999999999999602e+01,nan
7.804209183395813909e+01,6.840713250560369829e+01,1.713000000000000000e+03,8.243819999999999482e+02,5.188300000000000409e+02,4.120219999999999914e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.537899999999999920e+02,1.118780000000000001e+02,5.576999999999999602e+01,nan
7.804208553782788726e+01,6.840725836816241667e+01,1.714000000000000000e+03,8.243819999999999482e+02,5.184919999999999618e+02,4.123599999999999568e+02,3.170439999999999827e+02,2.267980000000000018e+02,1.537899999999999920e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804207853603175238e+01,6.840738347288436216e+01,1.715000000000000000e+03,8.240439999999999827e+02,5.184919999999999618e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.267980000000000018e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804206312680639712e+01,6.840748578454032724e+01,1.716000000000000000e+03,8.243819999999999482e+02,5.184919999999999618e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804204923018390616e+01,6.840759218827025734e+01,1.717000000000000000e+03,8.243819999999999482e+02,5.191680000000000064e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.267980000000000018e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804203356278270576e+01,6.840768752326692947e+01,1.718000000000000000e+03,8.243819999999999482e+02,5.191680000000000064e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804202381290016888e+01,6.840780535463869683e+01,1.719000000000000000e+03,8.243819999999999482e+02,5.191680000000000064e+02,4.116839999999999691e+02,3.173820000000000050e+02,2.267980000000000018e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804200818165163867e+01,6.840790767747084544e+01,1.720000000000000000e+03,8.247199999999999136e+02,5.191680000000000064e+02,4.120219999999999914e+02,3.177199999999999704e+02,2.264599999999999795e+02,1.534519999999999982e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804199123597722121e+01,6.840800775749588070e+01,1.721000000000000000e+03,8.247199999999999136e+02,5.178160000000000309e+02,4.123599999999999568e+02,3.177199999999999704e+02,2.267980000000000018e+02,1.537899999999999920e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804197448114553026e+01,6.840810911750421042e+01,1.722000000000000000e+03,8.243819999999999482e+02,5.178160000000000309e+02,4.123599999999999568e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.537899999999999920e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804195768347724993e+01,6.840821029074723469e+01,1.723000000000000000e+03,8.243819999999999482e+02,5.178160000000000309e+02,4.120219999999999914e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.541279999999999859e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804194750282135828e+01,6.840832512534430521e+01,1.724000000000000000e+03,8.243819999999999482e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.541279999999999859e+02,1.122159999999999940e+02,5.576999999999999602e+01,nan
7.804194500878681140e+01,6.840845368887296729e+01,1.725000000000000000e+03,8.243819999999999482e+02,5.178160000000000309e+02,4.120219999999999914e+02,3.173820000000000050e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.122159999999999940e+02,5.340399999999999636e+01,nan
7.804193160303395871e+01,6.840855190328419155e+01,1.726000000000000000e+03,8.240439999999999827e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.374199999999999733e+01,nan
7.804191543514932050e+01,6.840865172078407852e+01,1.727000000000000000e+03,8.240439999999999827e+02,5.181539999999999964e+02,4.143879999999999768e+02,3.177199999999999704e+02,2.271359999999999957e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.374199999999999733e+01,nan
7.804189750900611955e+01,6.840874365971069437e+01,1.728000000000000000e+03,8.243819999999999482e+02,5.181539999999999964e+02,4.143879999999999768e+02,3.180579999999999927e+02,2.271359999999999957e+02,1.544659999999999798e+02,1.122159999999999940e+02,5.374199999999999733e+01,nan
7.804187887345386798e+01,6.840883681038644681e+01,1.729000000000000000e+03,8.243819999999999482e+02,5.181539999999999964e+02,4.130360000000000014e+02,3.180579999999999927e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.122159999999999940e+02,5.374199999999999733e+01,nan
7.804186082362690513e+01,6.840893246076748824e+01,1.730000000000000000e+03,8.243819999999999482e+02,5.181539999999999964e+02,4.130360000000000014e+02,3.180579999999999927e+02,2.274739999999999895e+02,1.541279999999999859e+02,1.122159999999999940e+02,5.374199999999999733e+01,nan
7.804184159252487518e+01,6.840902300308454187e+01,1.731000000000000000e+03,8.247199999999999136e+02,5.188300000000000409e+02,4.130360000000000014e+02,3.177199999999999704e+02,2.274739999999999895e+02,1.541279999999999859e+02,1.122159999999999940e+02,5.374199999999999733e+01,nan
7.804182146190206026e+01,6.840910867297858999e+01,1.732000000000000000e+03,8.247199999999999136e+02,5.181539999999999964e+02,4.130360000000000014e+02,3.177199999999999704e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.122159999999999940e+02,5.374199999999999733e+01,nan
7.804180092726072360e+01,6.840919235902516959e+01,1.733000000000000000e+03,8.247199999999999136e+02,5.181539999999999964e+02,4.130360000000000014e+02,3.177199999999999704e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.374199999999999733e+01,nan
7.804178201650701396e+01,6.840928418565022184e+01,1.734000000000000000e+03,8.247199999999999136e+02,5.178160000000000309e+02,4.133739999999999668e+02,3.173820000000000050e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.374199999999999733e+01,nan
7.804176028651772867e+01,6.840935772865861964e+01,1.735000000000000000e+03,8.250579999999999927e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.177199999999999704e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804173490461694485e+01,6.840940044223043515e+01,1.736000000000000000e+03,8.250579999999999927e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.180579999999999927e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804171002678212687e+01,6.840944910420212466e+01,1.737000000000000000e+03,8.250579999999999927e+02,5.181539999999999964e+02,4.147260000000000559e+02,3.190720000000000027e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804168571308281344e+01,6.840950442344463056e+01,1.738000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.147260000000000559e+02,3.187339999999999804e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804166273185293790e+01,6.840957167679169970e+01,1.739000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.147260000000000559e+02,3.194099999999999682e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804164146992027895e+01,6.840965080358020600e+01,1.740000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.147260000000000559e+02,3.194099999999999682e+02,2.281500000000000057e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804162575973893468e+01,6.840975600820063107e+01,1.741000000000000000e+03,8.253959999999999582e+02,5.178160000000000309e+02,4.147260000000000559e+02,3.194099999999999682e+02,2.278119999999999834e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804161077321367657e+01,6.840986319090885104e+01,1.742000000000000000e+03,8.253959999999999582e+02,5.178160000000000309e+02,4.147260000000000559e+02,3.194099999999999682e+02,2.267980000000000018e+02,1.541279999999999859e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804159022929584921e+01,6.840994683522538367e+01,1.743000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.140500000000000682e+02,3.194099999999999682e+02,2.267980000000000018e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804157071935341605e+01,6.841003495689605529e+01,1.744000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.267980000000000018e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804155832752142885e+01,6.841014891592183744e+01,1.745000000000000000e+03,8.253959999999999582e+02,5.184919999999999618e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.267980000000000018e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804154746990815283e+01,6.841026717183453343e+01,1.746000000000000000e+03,8.253959999999999582e+02,5.184919999999999618e+02,4.126979999999999791e+02,3.190720000000000027e+02,2.271359999999999957e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804152926339307328e+01,6.841036228157969390e+01,1.747000000000000000e+03,8.253959999999999582e+02,5.181539999999999964e+02,4.130360000000000014e+02,3.190720000000000027e+02,2.271359999999999957e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804150983818175291e+01,6.841045193087119003e+01,1.748000000000000000e+03,8.253959999999999582e+02,5.168020000000000209e+02,4.147260000000000559e+02,3.194099999999999682e+02,2.271359999999999957e+02,1.548040000000000020e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804149393920445732e+01,6.841055403546491220e+01,1.749000000000000000e+03,8.250579999999999927e+02,5.168020000000000209e+02,4.133739999999999668e+02,3.167059999999999604e+02,2.271359999999999957e+02,1.548040000000000020e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804147688893800705e+01,6.841065221146658359e+01,1.750000000000000000e+03,8.247199999999999136e+02,5.168020000000000209e+02,4.147260000000000559e+02,3.167059999999999604e+02,2.271359999999999957e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804146173601742476e+01,6.841075833419444052e+01,1.751000000000000000e+03,8.247199999999999136e+02,5.168020000000000209e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.271359999999999957e+02,1.548040000000000020e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804144346113498898e+01,6.841085335879276386e+01,1.752000000000000000e+03,8.247199999999999136e+02,5.171399999999999864e+02,4.147260000000000559e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804143318084118164e+01,6.841096877181885816e+01,1.753000000000000000e+03,8.250579999999999927e+02,5.181539999999999964e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804141590902929693e+01,6.841106483538254679e+01,1.754000000000000000e+03,8.250579999999999927e+02,5.181539999999999964e+02,4.147260000000000559e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804140302900653126e+01,6.841117125793742559e+01,1.755000000000000000e+03,8.250579999999999927e+02,5.181539999999999964e+02,4.137119999999999891e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.306599999999999540e+01,nan
7.804140364039895417e+01,6.841128632899351203e+01,1.756000000000000000e+03,8.247199999999999136e+02,5.181539999999999964e+02,4.140500000000000682e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.544659999999999798e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804138834976853900e+01,6.841139248620538638e+01,1.757000000000000000e+03,8.247199999999999136e+02,5.181539999999999964e+02,4.140500000000000682e+02,3.194099999999999682e+02,2.274739999999999895e+02,1.548040000000000020e+02,1.125539999999999878e+02,5.340399999999999636e+01,nan
7.804137306402894581e+01,6.841149892325300641e+01,1.758000000000000000e+03,8.243819999999999482e+02,5.178160000000000309e+02,4.143879999999999768e+02,3.194099999999999682e+02,2.274739999999999895e+02,1.548040000000000020e+02,1.125539999999999878e+02,5.374199999999999733e+01,nan
7.804135714896861487e+01,6.841160324731150411e+01,1.759000000000000000e+03,8.243819999999999482e+02,5.174780000000000655e+02,4.147260000000000559e+02,3.190720000000000027e+02,2.274739999999999895e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804133742579819000e+01,6.841168769317523868e+01,1.760000000000000000e+03,8.243819999999999482e+02,5.174780000000000655e+02,4.147260000000000559e+02,3.167059999999999604e+02,2.274739999999999895e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804131956306731865e+01,6.841178301975659792e+01,1.761000000000000000e+03,8.240439999999999827e+02,5.171399999999999864e+02,4.147260000000000559e+02,3.170439999999999827e+02,2.271359999999999957e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804130594933209863e+01,6.841189483653501213e+01,1.762000000000000000e+03,8.233679999999999382e+02,5.174780000000000655e+02,4.147260000000000559e+02,3.170439999999999827e+02,2.267980000000000018e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804129516602115757e+01,6.841201337539015981e+01,1.763000000000000000e+03,8.230299999999999727e+02,5.178160000000000309e+02,4.147260000000000559e+02,3.180579999999999927e+02,2.267980000000000018e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804128463525437098e+01,6.841213254332569704e+01,1.764000000000000000e+03,8.230299999999999727e+02,5.174780000000000655e+02,4.130360000000000014e+02,3.183959999999999582e+02,2.271359999999999957e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804127069297196329e+01,6.841224325712002496e+01,1.765000000000000000e+03,8.233679999999999382e+02,5.178160000000000309e+02,4.147260000000000559e+02,3.183959999999999582e+02,2.267980000000000018e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804125861303394629e+01,6.841235709053985659e+01,1.766000000000000000e+03,8.233679999999999382e+02,5.178160000000000309e+02,4.147260000000000559e+02,3.183959999999999582e+02,2.271359999999999957e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.576999999999999602e+01,nan
7.804123968114967624e+01,6.841244902406765505e+01,1.767000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.147260000000000559e+02,3.183959999999999582e+02,2.281500000000000057e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804122210234197610e+01,6.841254710688933471e+01,1.768000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.147260000000000559e+02,3.180579999999999927e+02,2.274739999999999895e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804120830051117252e+01,6.841265781368083765e+01,1.769000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.147260000000000559e+02,3.183959999999999582e+02,2.281500000000000057e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804119042873213630e+01,6.841275441947324509e+01,1.770000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.147260000000000559e+02,3.180579999999999927e+02,2.281500000000000057e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804117837007906644e+01,6.841286676771481723e+01,1.771000000000000000e+03,8.240439999999999827e+02,5.171399999999999864e+02,4.143879999999999768e+02,3.177199999999999704e+02,2.278119999999999834e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804115982772169957e+01,6.841296063799354954e+01,1.772000000000000000e+03,8.240439999999999827e+02,5.174780000000000655e+02,4.140500000000000682e+02,3.180579999999999927e+02,2.278119999999999834e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804114389421194176e+01,6.841306250340778661e+01,1.773000000000000000e+03,8.237060000000000173e+02,5.174780000000000655e+02,4.140500000000000682e+02,3.194099999999999682e+02,2.281500000000000057e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804112918295025736e+01,6.841317033681086457e+01,1.774000000000000000e+03,8.237060000000000173e+02,5.174780000000000655e+02,4.147260000000000559e+02,3.180579999999999927e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804111370023493066e+01,6.841327634881831443e+01,1.775000000000000000e+03,8.240439999999999827e+02,5.174780000000000655e+02,4.147260000000000559e+02,3.173820000000000050e+02,2.281500000000000057e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.340399999999999636e+01,nan
7.804109790121732715e+01,6.841338113746843419e+01,1.776000000000000000e+03,8.240439999999999827e+02,5.154500000000000455e+02,4.147260000000000559e+02,3.190720000000000027e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804108073034949200e+01,6.841348089540349520e+01,1.777000000000000000e+03,8.240439999999999827e+02,5.154500000000000455e+02,4.147260000000000559e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804106579625303652e+01,6.841358862997573453e+01,1.778000000000000000e+03,8.240439999999999827e+02,5.174780000000000655e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804105102220212586e+01,6.841369678123375309e+01,1.779000000000000000e+03,8.240439999999999827e+02,5.171399999999999864e+02,4.143879999999999768e+02,3.167059999999999604e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804103431655900636e+01,6.841379837558328347e+01,1.780000000000000000e+03,8.243819999999999482e+02,5.171399999999999864e+02,4.143879999999999768e+02,3.170439999999999827e+02,2.274739999999999895e+02,1.551419999999999959e+02,1.132299999999999898e+02,5.374199999999999733e+01,nan
7.804102175062639901e+01,6.841391154348313819e+01,1.781000000000000000e+03,8.240439999999999827e+02,5.171399999999999864e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.278119999999999834e+02,1.548040000000000020e+02,1.132299999999999898e+02,5.374199999999999733e+01,nan
7.804100587424490243e+01,6.841401599337596906e+01,1.782000000000000000e+03,8.240439999999999827e+02,5.171399999999999864e+02,4.143879999999999768e+02,3.177199999999999704e+02,2.278119999999999834e+02,1.544659999999999798e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804098929607941670e+01,6.841411800758102402e+01,1.783000000000000000e+03,8.240439999999999827e+02,5.168020000000000209e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.278119999999999834e+02,1.544659999999999798e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804097296415544349e+01,6.841422101565267155e+01,1.784000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.278119999999999834e+02,1.544659999999999798e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804095731386759383e+01,6.841432645694136738e+01,1.785000000000000000e+03,8.240439999999999827e+02,5.164639999999999418e+02,4.143879999999999768e+02,3.173820000000000050e+02,2.278119999999999834e+02,1.548040000000000020e+02,1.128919999999999959e+02,5.374199999999999733e+01,nan
7.804094315869203058e+01,6.841443658249866644e+01,1.786000000000000000e+03,8.240439999999999827e+02,5.161260000000000900e+02,4.140500000000000682e+02,3.170439999999999827e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.610799999999999699e+01,nan
7.804092537617026437e+01,6.841453341439041935e+01,1.787000000000000000e+03,8.240439999999999827e+02,5.161260000000000900e+02,4.140500000000000682e+02,3.170439999999999827e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.610799999999999699e+01,nan
7.804091179623500807e+01,6.841464443964427744e+01,1.788000000000000000e+03,8.240439999999999827e+02,5.157880000000000109e+02,4.140500000000000682e+02,3.190720000000000027e+02,2.278119999999999834e+02,1.551419999999999959e+02,1.128919999999999959e+02,5.610799999999999699e+01,nan
