# lat,lon,tnum,Layer_1_depth,Layer_2_depth
7.806061183969292472e+01,6.848654638548657658e+01,2.740000000000000000e+02,8.382400000000000091e+02,nan
7.806062991926668815e+01,6.848645030010423795e+01,2.750000000000000000e+02,8.389160000000000537e+02,nan
7.806064709316864025e+01,6.848635036509107010e+01,2.760000000000000000e+02,8.389160000000000537e+02,nan
7.806066440892558944e+01,6.848625106779046234e+01,2.770000000000000000e+02,8.389160000000000537e+02,nan
7.806068379674528046e+01,6.848616108549788351e+01,2.780000000000000000e+02,8.389160000000000537e+02,nan
7.806070228721864623e+01,6.848606692254202244e+01,2.790000000000000000e+02,8.389160000000000537e+02,nan
7.806072097555433231e+01,6.848597384562923196e+01,2.800000000000000000e+02,8.389160000000000537e+02,nan
7.806074115864392127e+01,6.848588804358487891e+01,2.810000000000000000e+02,8.395919999999999845e+02,nan
7.806076161642427280e+01,6.848580379053804279e+01,2.820000000000000000e+02,8.395919999999999845e+02,nan
7.806078207803228963e+01,6.848571960580234474e+01,2.830000000000000000e+02,8.395919999999999845e+02,nan
7.806080139161835518e+01,6.848562925063390594e+01,2.840000000000000000e+02,8.395919999999999845e+02,nan
7.806082111018413627e+01,6.848554096681644410e+01,2.850000000000000000e+02,8.395919999999999845e+02,nan
7.806083972480038824e+01,6.848544734689743052e+01,2.860000000000000000e+02,8.402680000000000291e+02,nan
7.806085783651587917e+01,6.848535139436532404e+01,2.870000000000000000e+02,8.402680000000000291e+02,nan
7.806087476664005464e+01,6.848525049082529392e+01,2.880000000000000000e+02,8.402680000000000291e+02,nan
7.806088880714703748e+01,6.848513987917382906e+01,2.890000000000000000e+02,8.409439999999999600e+02,nan
7.806090552958599460e+01,6.848503904130214437e+01,2.900000000000000000e+02,8.409439999999999600e+02,nan
7.806092369292656485e+01,6.848494337048096270e+01,2.910000000000000000e+02,8.409439999999999600e+02,nan
7.806093872823150548e+01,6.848483568518869902e+01,2.920000000000000000e+02,8.409439999999999600e+02,nan
7.806095642179886340e+01,6.848474028531931879e+01,2.930000000000000000e+02,8.409439999999999600e+02,nan
7.806097756435011092e+01,6.848466051582201430e+01,2.940000000000000000e+02,8.409439999999999600e+02,nan
7.806099554315410671e+01,6.848456394048970708e+01,2.950000000000000000e+02,8.416200000000001182e+02,nan
7.806101280598934977e+01,6.848446439540902020e+01,2.960000000000000000e+02,8.422959999999999354e+02,nan
7.806102906737432079e+01,6.848436099232246477e+01,2.970000000000000000e+02,8.422959999999999354e+02,nan
7.806104653196102561e+01,6.848426305360055721e+01,2.980000000000000000e+02,8.422959999999999354e+02,nan
7.806106656765379626e+01,6.848417648044247130e+01,2.990000000000000000e+02,8.422959999999999354e+02,nan
7.806108778348756516e+01,6.848410054137586656e+01,3.000000000000000000e+02,8.422959999999999354e+02,nan
7.806110172084791543e+01,6.848398946076459026e+01,3.010000000000000000e+02,8.422959999999999354e+02,nan
7.806111685899379893e+01,6.848388249902949099e+01,3.020000000000000000e+02,8.422959999999999354e+02,nan
7.806113412092861381e+01,6.848378313891082314e+01,3.030000000000000000e+02,8.422959999999999354e+02,nan
7.806115442486564859e+01,6.848369800240244842e+01,3.040000000000000000e+02,8.422959999999999354e+02,nan
7.806117591041568460e+01,6.848361998704444886e+01,3.050000000000000000e+02,8.422959999999999354e+02,nan
7.806119533624969620e+01,6.848353023628789060e+01,3.060000000000000000e+02,8.422959999999999354e+02,nan
7.806121249706146159e+01,6.848343024415630964e+01,3.070000000000000000e+02,8.422959999999999354e+02,nan
7.806123020543407165e+01,6.848333252299022433e+01,3.080000000000000000e+02,8.422959999999999354e+02,nan
7.806124710650534837e+01,6.848323154025281667e+01,3.090000000000000000e+02,8.422959999999999354e+02,nan
7.806126541565591026e+01,6.848313752444883562e+01,3.100000000000000000e+02,8.422959999999999354e+02,nan
7.806128619794738199e+01,6.848305553353299047e+01,3.110000000000000000e+02,8.422959999999999354e+02,nan
7.806130191118491268e+01,6.848295012969168738e+01,3.120000000000000000e+02,8.422959999999999354e+02,nan
7.806132177527224769e+01,6.848286332149142197e+01,3.130000000000000000e+02,8.422959999999999354e+02,nan
7.806134289018326911e+01,6.848278313381490534e+01,3.140000000000000000e+02,8.422959999999999354e+02,nan
7.806136444306373789e+01,6.848270588039908091e+01,3.150000000000000000e+02,8.422959999999999354e+02,nan
7.806138409607045503e+01,6.848261724664031647e+01,3.160000000000000000e+02,8.422959999999999354e+02,nan
7.806140014143184658e+01,6.848251336319125926e+01,3.170000000000000000e+02,8.422959999999999354e+02,nan
7.806141894165766359e+01,6.848242148263389595e+01,3.180000000000000000e+02,8.429720000000000937e+02,nan
7.806143655580717677e+01,6.848232529540970859e+01,3.190000000000000000e+02,8.429720000000000937e+02,nan
7.806145917618559338e+01,6.848225510760700274e+01,3.200000000000000000e+02,8.429720000000000937e+02,nan
7.806148093667391663e+01,6.848217885607887467e+01,3.210000000000000000e+02,8.429720000000000937e+02,nan
7.806149983762325917e+01,6.848208756492385874e+01,3.220000000000000000e+02,8.429720000000000937e+02,nan
7.806151751373454317e+01,6.848198972695108466e+01,3.230000000000000000e+02,8.429720000000000937e+02,nan
7.806153617021958269e+01,6.848189619742016987e+01,3.240000000000000000e+02,8.429720000000000937e+02,nan
7.806155785913223610e+01,6.848182028943682553e+01,3.250000000000000000e+02,8.429720000000000937e+02,nan
7.806157675713596689e+01,6.848172984866805280e+01,3.260000000000000000e+02,8.429720000000000937e+02,nan
7.806159572029503124e+01,6.848164082532254326e+01,3.270000000000000000e+02,8.429720000000000937e+02,nan
7.806161859786337232e+01,6.848157343138130670e+01,3.280000000000000000e+02,8.429720000000000937e+02,nan
7.806163995515802867e+01,6.848149459556233865e+01,3.290000000000000000e+02,8.429720000000000937e+02,nan
7.806166201316835895e+01,6.848142043788151057e+01,3.300000000000000000e+02,8.429720000000000937e+02,nan
7.806168231767691168e+01,6.848133542170990040e+01,3.310000000000000000e+02,8.429720000000000937e+02,nan
7.806169997789695003e+01,6.848123751663257508e+01,3.320000000000000000e+02,8.429720000000000937e+02,nan
7.806171740116100466e+01,6.848113877516269099e+01,3.330000000000000000e+02,8.429720000000000937e+02,nan
7.806173720439353758e+01,6.848105092323852716e+01,3.340000000000000000e+02,8.429720000000000937e+02,nan
7.806175803699083815e+01,6.848096887010484579e+01,3.350000000000000000e+02,8.429720000000000937e+02,nan
7.806177905459065869e+01,6.848088787515771969e+01,3.360000000000000000e+02,8.429720000000000937e+02,nan
7.806179728728351108e+01,6.848079258016036874e+01,3.370000000000000000e+02,8.429720000000000937e+02,nan
7.806181640115076448e+01,6.848070132513126396e+01,3.380000000000000000e+02,8.429720000000000937e+02,nan
7.806183351461527309e+01,6.848060146432075612e+01,3.390000000000000000e+02,8.429720000000000937e+02,nan
7.806185351826854912e+01,6.848051563613293524e+01,3.400000000000000000e+02,8.429720000000000937e+02,nan
7.806187360965550681e+01,6.848042937940594754e+01,3.410000000000000000e+02,8.429720000000000937e+02,nan
7.806189326689576546e+01,6.848034076404577775e+01,3.420000000000000000e+02,8.422959999999999354e+02,nan
7.806191303331084441e+01,6.848025271988791474e+01,3.430000000000000000e+02,8.422959999999999354e+02,nan
7.806193449834054832e+01,6.848017490163324794e+01,3.440000000000000000e+02,8.422959999999999354e+02,nan
7.806195482237372119e+01,6.848009082337124198e+01,3.450000000000000000e+02,8.422959999999999354e+02,nan
7.806197788753738109e+01,6.848002409914782618e+01,3.460000000000000000e+02,8.422959999999999354e+02,nan
7.806200027877719094e+01,6.847995226268125180e+01,3.470000000000000000e+02,8.422959999999999354e+02,nan
7.806201994790338006e+01,6.847986735117868307e+01,3.480000000000000000e+02,8.422959999999999354e+02,nan
7.806203713418176449e+01,6.847977526010615179e+01,3.490000000000000000e+02,8.422959999999999354e+02,nan
7.806205872552305891e+01,6.847970792466394130e+01,3.500000000000000000e+02,8.422959999999999354e+02,nan
7.806207962280723223e+01,6.847963519309311664e+01,3.510000000000000000e+02,8.422959999999999354e+02,nan
7.806210277207544834e+01,6.847957318616361988e+01,3.520000000000000000e+02,8.422959999999999354e+02,nan
7.806212253677614399e+01,6.847948641445030660e+01,3.530000000000000000e+02,8.422959999999999354e+02,nan
7.806213666522215533e+01,6.847937622240416999e+01,3.540000000000000000e+02,8.422959999999999354e+02,nan
7.806215678190416440e+01,6.847929004688801058e+01,3.550000000000000000e+02,8.422959999999999354e+02,nan
7.806217892321873819e+01,6.847921675512922945e+01,3.560000000000000000e+02,8.422959999999999354e+02,nan
7.806220018334535382e+01,6.847913757004312174e+01,3.570000000000000000e+02,8.422959999999999354e+02,nan
7.806221838258944956e+01,6.847904328608775870e+01,3.580000000000000000e+02,8.422959999999999354e+02,nan
7.806223426654989339e+01,6.847893847355969399e+01,3.590000000000000000e+02,8.422959999999999354e+02,nan
7.806225331554489344e+01,6.847884686264343657e+01,3.600000000000000000e+02,8.422959999999999354e+02,nan
7.806227331136949488e+01,6.847876011665630358e+01,3.610000000000000000e+02,8.422959999999999354e+02,nan
7.806229248062140869e+01,6.847866955164016645e+01,3.620000000000000000e+02,8.422959999999999354e+02,nan
7.806230931668441997e+01,6.847856845861939235e+01,3.630000000000000000e+02,8.422959999999999354e+02,nan
7.806232496867298210e+01,6.847846321418393245e+01,3.640000000000000000e+02,8.422959999999999354e+02,nan
7.806234418902866423e+01,6.847837238462791731e+01,3.650000000000000000e+02,8.422959999999999354e+02,nan
7.806236256676976382e+01,6.847827756849464720e+01,3.660000000000000000e+02,8.422959999999999354e+02,nan
7.806238059120610728e+01,6.847818118165791645e+01,3.670000000000000000e+02,8.422959999999999354e+02,nan
7.806239788637503807e+01,6.847808182395574761e+01,3.680000000000000000e+02,8.422959999999999354e+02,nan
7.806241367495644567e+01,6.847797680598543479e+01,3.690000000000000000e+02,8.422959999999999354e+02,nan
7.806242989798744247e+01,6.847787399543577180e+01,3.700000000000000000e+02,8.422959999999999354e+02,nan
7.806244904714445454e+01,6.847778281427535774e+01,3.710000000000000000e+02,8.422959999999999354e+02,nan
7.806246973360940444e+01,6.847770000381760269e+01,3.720000000000000000e+02,8.422959999999999354e+02,nan
7.806248947784661141e+01,6.847761217358433328e+01,3.730000000000000000e+02,8.422959999999999354e+02,nan
7.806250857641465757e+01,6.847752075115514003e+01,3.740000000000000000e+02,8.422959999999999354e+02,nan
7.806252751830275827e+01,6.847742862657877083e+01,3.750000000000000000e+02,8.422959999999999354e+02,nan
7.806254545869100525e+01,6.847733187220897833e+01,3.760000000000000000e+02,8.422959999999999354e+02,nan
7.806256066794108506e+01,6.847722495851299129e+01,3.770000000000000000e+02,8.422959999999999354e+02,nan
7.806257537261005552e+01,6.847711619783930814e+01,3.780000000000000000e+02,8.422959999999999354e+02,nan
7.806259186902109093e+01,6.847701406720759110e+01,3.790000000000000000e+02,8.422959999999999354e+02,nan
7.806260924214457475e+01,6.847691514514474420e+01,3.800000000000000000e+02,8.422959999999999354e+02,nan
7.806262475063952877e+01,6.847680936036600485e+01,3.810000000000000000e+02,8.422959999999999354e+02,nan
7.806264411084772803e+01,6.847671958344899679e+01,3.820000000000000000e+02,8.422959999999999354e+02,nan
7.806266685863559474e+01,6.847665035715627369e+01,3.830000000000000000e+02,8.422959999999999354e+02,nan
7.806268473385588891e+01,6.847655407192721100e+01,3.840000000000000000e+02,8.422959999999999354e+02,nan
7.806270215595314710e+01,6.847645512885694075e+01,3.850000000000000000e+02,8.422959999999999354e+02,nan
7.806272141690629951e+01,6.847636477238167174e+01,3.860000000000000000e+02,8.422959999999999354e+02,nan
7.806274018016915761e+01,6.847627215666203426e+01,3.870000000000000000e+02,8.422959999999999354e+02,nan
7.806275734793028676e+01,6.847617217970014281e+01,3.880000000000000000e+02,8.422959999999999354e+02,nan
7.806277567267400741e+01,6.847607714540116319e+01,3.890000000000000000e+02,8.422959999999999354e+02,nan
7.806278956046602957e+01,6.847596750747403860e+01,3.900000000000000000e+02,8.422959999999999354e+02,nan
7.806280574083645263e+01,6.847586628380666696e+01,3.910000000000000000e+02,8.422959999999999354e+02,nan
7.806282584828367987e+01,6.847578020039428282e+01,3.920000000000000000e+02,8.422959999999999354e+02,nan
7.806284515911919186e+01,6.847569035907473278e+01,3.930000000000000000e+02,8.422959999999999354e+02,nan
7.806286439485947426e+01,6.847560040096368539e+01,3.940000000000000000e+02,8.422959999999999354e+02,nan
7.806288411206658395e+01,6.847551361718636542e+01,3.950000000000000000e+02,8.422959999999999354e+02,nan
7.806290045159670399e+01,6.847541044771732288e+01,3.960000000000000000e+02,8.422959999999999354e+02,nan
7.806291972550451419e+01,6.847532060920492825e+01,3.970000000000000000e+02,8.422959999999999354e+02,nan
7.806294195970937722e+01,6.847524848127577002e+01,3.980000000000000000e+02,8.422959999999999354e+02,nan
7.806296231882846826e+01,6.847516484159987726e+01,3.990000000000000000e+02,8.422959999999999354e+02,nan
7.806298174716876304e+01,6.847507506447627179e+01,4.000000000000000000e+02,8.422959999999999354e+02,nan
7.806300151864982695e+01,6.847498703657886665e+01,4.010000000000000000e+02,8.422959999999999354e+02,nan
7.806302124278974475e+01,6.847489876070788739e+01,4.020000000000000000e+02,8.402680000000000291e+02,nan
7.806303757420691625e+01,6.847479591317286918e+01,4.030000000000000000e+02,8.402680000000000291e+02,nan
7.806305696944203021e+01,6.847470783848000053e+01,4.040000000000000000e+02,8.395919999999999845e+02,nan
7.806307965448813491e+01,6.847463870690302201e+01,4.050000000000000000e+02,8.422959999999999354e+02,nan
7.806309869304966753e+01,6.847454715090404420e+01,4.060000000000000000e+02,8.422959999999999354e+02,nan
7.806311679211648880e+01,6.847445237461094791e+01,4.070000000000000000e+02,8.422959999999999354e+02,nan
7.806313753913909181e+01,6.847437054057954242e+01,4.080000000000000000e+02,8.422959999999999354e+02,nan
7.806315533480581337e+01,6.847427318108950089e+01,4.090000000000000000e+02,8.422959999999999354e+02,nan
7.806317201671359385e+01,6.847417129737178243e+01,4.100000000000000000e+02,8.422959999999999354e+02,nan
7.806319184930008248e+01,6.847408396469580794e+01,4.110000000000000000e+02,8.389160000000000537e+02,nan
7.806320985206154717e+01,6.847398852013557757e+01,4.120000000000000000e+02,8.389160000000000537e+02,nan
7.806322617160276423e+01,6.847388533751129103e+01,4.130000000000000000e+02,8.416200000000001182e+02,nan
7.806324353549442208e+01,6.847378615096477006e+01,4.140000000000000000e+02,8.416200000000001182e+02,nan
7.806325916792870601e+01,6.847368050465057365e+01,4.150000000000000000e+02,8.416200000000001182e+02,nan
7.806327599418298746e+01,6.847357945738090734e+01,4.160000000000000000e+02,8.416200000000001182e+02,nan
7.806329391981716981e+01,6.847348263370466270e+01,4.170000000000000000e+02,8.416200000000001182e+02,nan
7.806331205130962303e+01,6.847338670899321755e+01,4.180000000000000000e+02,8.416200000000001182e+02,nan
7.806332989591567184e+01,6.847328956128833966e+01,4.190000000000000000e+02,8.416200000000001182e+02,nan
7.806334782161573571e+01,6.847319284878990686e+01,4.200000000000000000e+02,8.416200000000001182e+02,nan
7.806336674821932320e+01,6.847310058159737878e+01,4.210000000000000000e+02,8.416200000000001182e+02,nan
7.806338674296307545e+01,6.847301382739374276e+01,4.220000000000000000e+02,8.416200000000001182e+02,nan
7.806340432730756618e+01,6.847291780658345317e+01,4.230000000000000000e+02,8.416200000000001182e+02,nan
7.806342226998347655e+01,6.847282441944977904e+01,4.240000000000000000e+02,8.416200000000001182e+02,nan
7.806344283067421941e+01,6.847274169138091793e+01,4.250000000000000000e+02,8.416200000000001182e+02,nan
7.806345917815258417e+01,6.847263854657697379e+01,4.260000000000000000e+02,8.416200000000001182e+02,nan
7.806347757758487660e+01,6.847254394540894396e+01,4.270000000000000000e+02,8.416200000000001182e+02,nan
7.806349305198905597e+01,6.847243802406508451e+01,4.280000000000000000e+02,8.416200000000001182e+02,nan
7.806351188312038403e+01,6.847234612692612643e+01,4.290000000000000000e+02,8.409439999999999600e+02,nan
7.806352940520795869e+01,6.847224817763395777e+01,4.300000000000000000e+02,8.402680000000000291e+02,nan
7.806354631156352752e+01,6.847214730776934744e+01,4.310000000000000000e+02,8.402680000000000291e+02,nan
7.806356454257854693e+01,6.847205182282820601e+01,4.320000000000000000e+02,8.402680000000000291e+02,nan
7.806358063755153864e+01,6.847194791857049267e+01,4.330000000000000000e+02,8.395919999999999845e+02,nan
7.806359748150498490e+01,6.847184708644149964e+01,4.340000000000000000e+02,8.395919999999999845e+02,nan
7.806361620867097884e+01,6.847175387144672243e+01,4.350000000000000000e+02,8.395919999999999845e+02,nan
7.806363410005668868e+01,6.847165693610999426e+01,4.360000000000000000e+02,8.395919999999999845e+02,nan
7.806365301812847690e+01,6.847156530768097582e+01,4.370000000000000000e+02,8.402680000000000291e+02,nan
7.806367400947448232e+01,6.847148414114312232e+01,4.380000000000000000e+02,8.402680000000000291e+02,nan
7.806369136074887649e+01,6.847138555315966357e+01,4.390000000000000000e+02,8.402680000000000291e+02,nan
7.806370908107652440e+01,6.847128847463488910e+01,4.400000000000000000e+02,8.402680000000000291e+02,nan
7.806372923733600544e+01,6.847120250429058785e+01,4.410000000000000000e+02,8.402680000000000291e+02,nan
7.806374841119325936e+01,6.847111149186672208e+01,4.420000000000000000e+02,8.402680000000000291e+02,nan
7.806376734913938265e+01,6.847101928029533724e+01,4.430000000000000000e+02,8.402680000000000291e+02,nan
7.806378551425318335e+01,6.847092350060444232e+01,4.440000000000000000e+02,8.402680000000000291e+02,nan
7.806380626488670771e+01,6.847084108031475580e+01,4.450000000000000000e+02,8.402680000000000291e+02,nan
7.806382642479013612e+01,6.847075520456957065e+01,4.460000000000000000e+02,8.402680000000000291e+02,nan
7.806384583720115700e+01,6.847066533729413607e+01,4.470000000000000000e+02,8.402680000000000291e+02,nan
7.806386426047450300e+01,6.847057101314031513e+01,4.480000000000000000e+02,8.402680000000000291e+02,nan
7.806388153199739577e+01,6.847047168410036022e+01,4.490000000000000000e+02,8.402680000000000291e+02,nan
7.806390187662320557e+01,6.847038675552812492e+01,4.500000000000000000e+02,8.402680000000000291e+02,nan
7.806392453392926711e+01,6.847031718761193986e+01,4.510000000000000000e+02,8.402680000000000291e+02,nan
7.806394334399375623e+01,6.847022874620715527e+01,4.520000000000000000e+02,8.402680000000000291e+02,nan
7.806395925286912529e+01,6.847012432665948722e+01,4.530000000000000000e+02,8.402680000000000291e+02,nan
7.806397694214338401e+01,6.847002648667364610e+01,4.540000000000000000e+02,8.402680000000000291e+02,nan
7.806399275729182818e+01,6.846992141819346500e+01,4.550000000000000000e+02,8.402680000000000291e+02,nan
7.806401223770829745e+01,6.846983227433433683e+01,4.560000000000000000e+02,8.402680000000000291e+02,nan
7.806403189322223568e+01,6.846974364841699412e+01,4.570000000000000000e+02,8.402680000000000291e+02,nan
7.806405137034052188e+01,6.846965409282285009e+01,4.580000000000000000e+02,8.402680000000000291e+02,nan
7.806407098984263371e+01,6.846956526678185639e+01,4.590000000000000000e+02,8.402680000000000291e+02,nan
7.806409028294361008e+01,6.846947478989048363e+01,4.600000000000000000e+02,8.402680000000000291e+02,nan
7.806411084436587089e+01,6.846939192289663367e+01,4.610000000000000000e+02,8.402680000000000291e+02,nan
7.806413308812409468e+01,6.846931905467941704e+01,4.620000000000000000e+02,8.402680000000000291e+02,nan
7.806415321075589020e+01,6.846923289743406826e+01,4.630000000000000000e+02,8.402680000000000291e+02,nan
7.806417409142838437e+01,6.846915119635441727e+01,4.640000000000000000e+02,8.402680000000000291e+02,nan
7.806419526245633733e+01,6.846907117377406848e+01,4.650000000000000000e+02,8.402680000000000291e+02,nan
7.806421578395094230e+01,6.846898724316687890e+01,4.660000000000000000e+02,8.402680000000000291e+02,nan
7.806423811079912412e+01,6.846891526956308383e+01,4.670000000000000000e+02,8.402680000000000291e+02,nan
7.806426079191334111e+01,6.846884553344622759e+01,4.680000000000000000e+02,8.402680000000000291e+02,nan
7.806428334290814064e+01,6.846877480968811369e+01,4.690000000000000000e+02,8.395919999999999845e+02,nan
7.806430731168752857e+01,6.846871663813628572e+01,4.700000000000000000e+02,8.395919999999999845e+02,nan
7.806433055019833489e+01,6.846865434102981851e+01,4.710000000000000000e+02,8.395919999999999845e+02,nan
7.806434957193252444e+01,6.846856252458213987e+01,4.720000000000000000e+02,8.395919999999999845e+02,nan
7.806436974013986685e+01,6.846847667619805122e+01,4.730000000000000000e+02,8.402680000000000291e+02,nan
7.806439031323425581e+01,6.846839304162874384e+01,4.740000000000000000e+02,8.402680000000000291e+02,nan
7.806441094950116621e+01,6.846830977023149956e+01,4.750000000000000000e+02,8.402680000000000291e+02,nan
7.806443096945584159e+01,6.846822319367322507e+01,4.760000000000000000e+02,8.402680000000000291e+02,nan
7.806445027173120366e+01,6.846813275492230844e+01,4.770000000000000000e+02,8.402680000000000291e+02,nan
7.806447049414248340e+01,6.846804716021456727e+01,4.780000000000000000e+02,8.402680000000000291e+02,nan
7.806448988669123423e+01,6.846795740521480411e+01,4.790000000000000000e+02,8.402680000000000291e+02,nan
7.806450832052517796e+01,6.846786282707819282e+01,4.800000000000000000e+02,8.402680000000000291e+02,nan
7.806452448073402195e+01,6.846775910665196818e+01,4.810000000000000000e+02,8.402680000000000291e+02,nan
7.806454071481680046e+01,6.846765556292677957e+01,4.820000000000000000e+02,8.402680000000000291e+02,nan
7.806455739293717500e+01,6.846755365311322805e+01,4.830000000000000000e+02,8.402680000000000291e+02,nan
7.806457462884701215e+01,6.846745394192565470e+01,4.840000000000000000e+02,8.402680000000000291e+02,nan
7.806459317123946562e+01,6.846736036431312300e+01,4.850000000000000000e+02,8.402680000000000291e+02,nan
7.806461340026172024e+01,6.846727481932568082e+01,4.860000000000000000e+02,8.409439999999999600e+02,nan
7.806463642246305312e+01,6.846720773476550903e+01,4.870000000000000000e+02,8.409439999999999600e+02,nan
7.806465678266631869e+01,6.846712314037941383e+01,4.880000000000000000e+02,8.409439999999999600e+02,nan
7.806467692372409317e+01,6.846703708037564695e+01,4.890000000000000000e+02,8.409439999999999600e+02,nan
7.806469725353247213e+01,6.846695217358562502e+01,4.900000000000000000e+02,8.409439999999999600e+02,nan
7.806471955861084666e+01,6.846687964787064118e+01,4.910000000000000000e+02,8.409439999999999600e+02,nan
7.806473755478495491e+01,6.846678398605419602e+01,4.920000000000000000e+02,8.409439999999999600e+02,nan
7.806475666284451620e+01,6.846669406498691046e+01,4.930000000000000000e+02,8.409439999999999600e+02,nan
7.806477861380689376e+01,6.846661905667328085e+01,4.940000000000000000e+02,8.409439999999999600e+02,nan
7.806480033279332531e+01,6.846654248960092559e+01,4.950000000000000000e+02,8.409439999999999600e+02,nan
7.806482189885414869e+01,6.846646492132249762e+01,4.960000000000000000e+02,8.409439999999999600e+02,nan
7.806484335690301180e+01,6.846638665053474426e+01,4.970000000000000000e+02,8.409439999999999600e+02,nan
7.806486415230379805e+01,6.846630432386309906e+01,4.980000000000000000e+02,8.409439999999999600e+02,nan
7.806488414156115141e+01,6.846621768057484303e+01,4.990000000000000000e+02,8.402680000000000291e+02,nan
7.806490298437917374e+01,6.846612500350131825e+01,5.000000000000000000e+02,8.402680000000000291e+02,nan
7.806492160226801502e+01,6.846603126834999387e+01,5.010000000000000000e+02,8.402680000000000291e+02,nan
7.806494153728300489e+01,6.846594448254998611e+01,5.020000000000000000e+02,8.402680000000000291e+02,nan
7.806496240934146158e+01,6.846586263030330599e+01,5.030000000000000000e+02,8.402680000000000291e+02,nan
7.806498156041256209e+01,6.846577143945179955e+01,5.040000000000000000e+02,8.402680000000000291e+02,nan
7.806500101286960103e+01,6.846568179663081821e+01,5.050000000000000000e+02,8.402680000000000291e+02,nan
7.806502100310000003e+01,6.846559491601411196e+01,5.060000000000000000e+02,8.402680000000000291e+02,nan
7.806503990426334383e+01,6.846550269702632363e+01,5.070000000000000000e+02,8.402680000000000291e+02,nan
7.806505842030571785e+01,6.846540856596926972e+01,5.080000000000000000e+02,8.402680000000000291e+02,nan
7.806507807319850656e+01,6.846531990462341355e+01,5.090000000000000000e+02,8.402680000000000291e+02,nan
7.806509656646203155e+01,6.846522573486717533e+01,5.100000000000000000e+02,8.402680000000000291e+02,nan
7.806511503692597387e+01,6.846513146158034147e+01,5.110000000000000000e+02,8.402680000000000291e+02,nan
7.806513472920408958e+01,6.846504300428820500e+01,5.120000000000000000e+02,8.402680000000000291e+02,nan
7.806515454891467698e+01,6.846495521651819161e+01,5.130000000000000000e+02,8.402680000000000291e+02,nan
7.806517340027579621e+01,6.846486301462311985e+01,5.140000000000000000e+02,8.402680000000000291e+02,nan
7.806519047231618913e+01,6.846476263534766815e+01,5.150000000000000000e+02,8.409439999999999600e+02,nan
7.806521299705903516e+01,6.846469438639738314e+01,5.160000000000000000e+02,8.409439999999999600e+02,nan
7.806523070040175583e+01,6.846459892043719719e+01,5.170000000000000000e+02,8.409439999999999600e+02,nan
7.806524547398424829e+01,6.846449061265560943e+01,5.180000000000000000e+02,8.409439999999999600e+02,nan
7.806525952671748314e+01,6.846437984661723419e+01,5.190000000000000000e+02,8.409439999999999600e+02,nan
7.806527456631857831e+01,6.846427267660371285e+01,5.200000000000000000e+02,8.409439999999999600e+02,nan
7.806529402597922740e+01,6.846418302316713778e+01,5.210000000000000000e+02,8.409439999999999600e+02,nan
7.806531019568684826e+01,6.846407936576999020e+01,5.220000000000000000e+02,8.409439999999999600e+02,nan
7.806532342417567349e+01,6.846396699868303415e+01,5.230000000000000000e+02,8.409439999999999600e+02,nan
7.806534004920652592e+01,6.846387228071060349e+01,5.240000000000000000e+02,8.409439999999999600e+02,nan
7.806536110990555244e+01,6.846379276110110368e+01,5.250000000000000000e+02,8.409439999999999600e+02,nan
7.806538041647564796e+01,6.846370236181965652e+01,5.260000000000000000e+02,8.402680000000000291e+02,nan
7.806539877670662975e+01,6.846360756381642432e+01,5.270000000000000000e+02,8.402680000000000291e+02,nan
7.806541564849294446e+01,6.846350639893591961e+01,5.280000000000000000e+02,8.402680000000000291e+02,nan
7.806543142913113797e+01,6.846340119468125351e+01,5.290000000000000000e+02,8.402680000000000291e+02,nan
7.806544535269679841e+01,6.846329066820892706e+01,5.300000000000000000e+02,8.402680000000000291e+02,nan
7.806545780101805576e+01,6.846317558361502620e+01,5.310000000000000000e+02,8.409439999999999600e+02,nan
7.806547280189997196e+01,6.846306852355709793e+01,5.320000000000000000e+02,8.409439999999999600e+02,nan
7.806549050100750264e+01,6.846297071312213234e+01,5.330000000000000000e+02,8.409439999999999600e+02,nan
7.806550809234651922e+01,6.846287244900189251e+01,5.340000000000000000e+02,8.409439999999999600e+02,nan
7.806552565601137417e+01,6.846277406914376229e+01,5.350000000000000000e+02,8.409439999999999600e+02,nan
7.806554132656890488e+01,6.846266858567913971e+01,5.360000000000000000e+02,8.409439999999999600e+02,nan
7.806555938313378817e+01,6.846257318086375676e+01,5.370000000000000000e+02,8.409439999999999600e+02,nan
7.806557912276538502e+01,6.846248498138994876e+01,5.380000000000000000e+02,8.416200000000001182e+02,nan
7.806559914340128614e+01,6.846239826042501875e+01,5.390000000000000000e+02,8.416200000000001182e+02,nan
7.806561490461689345e+01,6.846229386968757069e+01,5.400000000000000000e+02,8.416200000000001182e+02,nan
7.806563045308750759e+01,6.846218826206722952e+01,5.410000000000000000e+02,8.416200000000001182e+02,nan
7.806564874749361138e+01,6.846209307789527543e+01,5.420000000000000000e+02,8.416200000000001182e+02,nan
7.806566846451781316e+01,6.846200474562684235e+01,5.430000000000000000e+02,8.416200000000001182e+02,nan
7.806568571062358330e+01,6.846190540131556190e+01,5.440000000000000000e+02,8.416200000000001182e+02,nan
7.806570275827496630e+01,6.846180517504988927e+01,5.450000000000000000e+02,8.416200000000001182e+02,nan
7.806572249903024385e+01,6.846171696635850878e+01,5.460000000000000000e+02,8.416200000000001182e+02,nan
